,batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,region,cloud_provider,cloud_region,cpu_count,gpu_count,longitude,latitude,ram_total_size,rep_no,macs,forward_passes
109,16,4187207,30.119763215382893,0.0013568664731423666,0.045049078073799265,76.36693549588063,30.39466666666667,288.75,2.621105880195733e-06,1.0105369528082697e-06,1.4305247502773213e-05,1.7936890335777613e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,251.33333333333334
110,25,4613676,30.13957365353902,0.0013572683044311001,0.045032756821264563,75.01204910970313,30.03533333333333,288.75,4.627058215534621e-06,1.7750066776845252e-06,2.5278721647490365e-05,3.168078654071021e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,142.33333333333334
111,344,4061731,32.33015441894531,0.0010604768849153334,0.0328016586940803,75.8395811714645,29.668666666666667,288.75,9.794485141136667e-05,3.8341615570680954e-05,0.0003670248215397143,0.0005033112885217761,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
112,456,4841857,37.40047740936279,0.0012283132069473334,0.032842125999694265,76.1202268049406,29.900000000000002,288.75,0.00015841744012273334,6.235561895848e-05,0.00059538189570108,0.0008161549547823134,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
113,324,3146675,31.039743026097614,0.0010180828430511333,0.03279916420405443,75.35982094977734,29.922,288.75,7.311371481808148e-05,2.8678085650751854e-05,0.00027402320250315924,0.0003758150029720037,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
114,348,4648109,32.96050079663595,0.0010817054382072334,0.032818210535981406,76.23818206132024,30.035,288.75,0.00011648654547310555,4.5965576642988884e-05,0.0004364988403463722,0.0005989509624624833,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
115,448,4289717,32.55661106109619,0.0010687610883616334,0.032827682589481266,75.98587825874266,30.078666666666667,288.75,0.00013818718332742668,5.4595887515299996e-05,0.00051735718720488,0.00071014025804762,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
116,277,2386158,31.2363604704539,0.0010271202891654334,0.032882791730501404,76.8409054266608,30.09166666666667,288.75,4.0629334599469524e-05,1.5983129491803906e-05,0.00015160836624767763,0.00020822083033895846,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.666666666666668
117,151,2700102,30.26696014404297,0.0011173966512952333,0.036926145653159964,76.2963630105873,30.239333333333335,288.75,2.055371008837153e-05,7.990861280424974e-06,9.420713510091624e-05,0.0001227517064697144,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,34.333333333333336
118,399,192507,30.11321798960368,0.0013566102420469,0.04505033058895206,74.38048470771984,29.876666666666665,288.75,2.6768343880287633e-06,1.0096139424456835e-06,1.4536202496425182e-05,1.8222650826900164e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,247.33333333333334
119,157,1862183,30.427695751190186,0.0010035152949993,0.0329803505393992,77.97396096662841,30.138333333333332,288.75,1.1603608999947943e-05,4.407271018959246e-06,4.214170489127375e-05,5.815258491018209e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,57.333333333333336
120,50,467591,30.052309036254883,0.0011156305352418,0.0371198522313584,77.67213526898605,29.733,288.75,8.505703587371564e-07,3.204927471457489e-07,3.582597405814944e-06,4.753660511697935e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,779.6666666666666
121,299,1453477,30.81376059850057,0.0010142482862574,0.032916296085943264,77.78935387353326,30.189999999999998,288.75,2.1899446624819415e-05,8.494339863966667e-06,8.089886298588644e-05,0.00011129264947467583,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,33.0
122,1,993641,30.041205485661823,0.0012437074651581333,0.04140064423147677,205.00954078034954,29.957333333333334,288.75,2.9175519412977317e-08,1.6416931523861898e-08,1.5721102017238707e-07,2.0280347110922954e-07,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,20371.333333333332
123,130,2541229,30.4766047000885,0.0011237621091344334,0.0369252348716275,75.94470675556335,30.08966666666667,288.75,1.6532425730054773e-05,6.4037112878929e-06,6.887619703076313e-05,9.181233404871331e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,43.0
124,140,2017745,30.242222547531128,0.0012390862261835334,0.04100706654446263,77.13751153491701,30.038666666666668,288.75,1.1213895444165168e-05,4.278412954688547e-06,5.440294358305053e-05,6.98952519819065e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,59.0
125,254,518997,30.16561230023702,0.0012376051424643,0.041038508142629763,74.51443221730443,29.92866666666667,288.75,4.854171061228252e-06,1.8293449624404189e-06,2.335066551928732e-05,3.0034181542956724e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,137.0
126,363,1997657,30.9080015818278,0.0010185882673769333,0.03295719533721567,77.50473520819251,30.368333333333336,288.75,3.651613015181015e-05,1.4306875864209813e-05,0.00013482796658496185,0.00018565097260098875,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,19.666666666666668
127,364,1119929,30.454633633295696,0.0010047417281351999,0.032992281891682296,76.92905134282115,30.61966666666667,288.75,2.0425924257791848e-05,8.055848293434125e-06,7.522080864895216e-05,0.00010370258120017973,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,35.333333333333336
128,213,4296982,30.657395760218304,0.0011303324534547002,0.0368904245828641,75.38857652413617,30.392666666666667,288.75,6.528787721174e-05,2.6059498544816665e-05,0.0002841783562882066,0.00037552573204476664,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
129,444,3783559,34.33335940043131,0.0011283216098072,0.032863733664198966,76.46492886104708,30.43133333333333,288.75,0.0001215477911887611,4.85035154081e-05,0.0004547114895311723,0.0006247627961280445,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
130,204,3767239,31.07932949066162,0.0010194502075921332,0.032803365018032694,77.29718977581054,30.554666666666666,288.75,4.761471583203888e-05,1.8865322555329363e-05,0.00017613067112310713,0.0002426107095104853,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.0
131,31,157364,30.037372668584187,0.0009979121237387333,0.0332223500200832,79.56161828662437,30.701666666666668,288.75,1.6813116237226703e-07,6.490092815086124e-08,6.079241962676757e-07,8.409562867908378e-07,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,3942.3333333333335
132,180,1002867,30.231207450230915,0.0011221814689357666,0.037133620158782535,77.41418369200353,30.671999999999997,288.75,7.0571353152835045e-06,2.7246536674908625e-06,2.963083705771755e-05,3.941262604049262e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,94.66666666666667
133,330,2816218,31.098654747009277,0.0010181775268414,0.03273970073096533,76.17300640431542,30.430000000000007,288.75,6.625006990741332e-05,2.62539950481e-05,0.00024576089412801,0.00033826495908354003,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
134,367,2902295,32.295887311299644,0.0010627724783554666,0.03290706105963117,76.75912176164779,30.229,288.75,7.67131758457963e-05,3.0263207517755558e-05,0.000285335347295537,0.0003923117306591,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
135,454,2028594,31.263071298599243,0.0010243227388354,0.0327642014965141,75.66857974795745,29.970333333333333,288.75,6.633664189333667e-05,2.5969686038686666e-05,0.0002480002298206067,0.00034030655775264,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
136,96,1137116,30.124444643656414,0.0012365638371807334,0.04106100942322897,76.06281056397431,30.032,288.75,4.198845328145866e-06,1.5969910260147032e-06,2.026586946597637e-05,2.606170582013779e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,157.66666666666666
137,217,1250398,30.2769296169281,0.0011210956504194667,0.037057198009641405,78.45267422015102,30.073333333333334,288.75,1.0623870989109378e-05,4.041586075320789e-06,4.4838756774167515e-05,5.950421383859929e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,62.666666666666664
138,473,4322398,33.74719858169556,0.0011071765813375333,0.03280794107040027,76.34642817699904,29.75166666666667,288.75,0.00014310091505470666,5.5753285323353336e-05,0.0005368113021718067,0.0007356655025498801,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
139,144,2459825,30.32034953435262,0.0012395872378996667,0.0409318947127743,75.59553902331622,30.01066666666667,288.75,1.8045143620519283e-05,6.980755433054793e-06,9.12509290261827e-05,0.00011627682807976087,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,39.333333333333336
140,290,3028836,31.78411642710368,0.0010455963001599,0.032900247961840205,76.79033216767606,30.01666666666667,288.75,5.34910576266732e-05,2.0917619187725676e-05,0.00019895546468987527,0.00027336414150427895,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,13.666666666666666
141,172,3124974,30.773704290390015,0.0010140696576645002,0.032952766559447934,77.70338833566093,30.09566666666667,288.75,2.734603869053643e-05,1.0555822289411891e-05,0.00010058561061806598,0.0001384874715980184,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,26.333333333333332
142,44,200960,30.048838297526043,0.0011158253654431668,0.03713125141435893,77.69450808345465,30.026999999999997,288.75,3.131078761331423e-07,1.1811592061357707e-07,1.320423019564821e-06,1.7516468163115723e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,2118.0
143,431,1318815,30.935588280359905,0.0010174111356159334,0.032888078401168065,77.14560138667711,30.151666666666667,288.75,3.493877219134736e-05,1.3632024298062222e-05,0.00012971083320573485,0.0001782816296951507,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,20.666666666666668
144,230,4570743,31.84048255284627,0.001044657176809,0.03280902904323787,76.12704780874107,30.038,288.75,7.50367383318074e-05,2.9380738307796295e-05,0.0002812071733452592,0.0003856246499848741,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
145,309,2463178,30.78855315844218,0.0011325055135051668,0.036837215492510296,51.77438068276688,29.854,288.75,4.233699806850328e-05,2.144044576238712e-05,0.00020658462358707325,0.0002703620674179707,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.333333333333334
146,442,3643553,32.25638222694397,0.0010583761610218666,0.0328112450464852,75.92173585442912,29.682666666666666,288.75,0.00011441378580563889,4.4367506431038887e-05,0.0004272520195140778,0.0005860333117507778,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
147,177,4231345,30.57322295506796,0.0010026060827420333,0.0327938436796356,75.9440503730907,29.701333333333334,288.75,4.6219102834535855e-05,1.7952557969662878e-05,0.00017135303294354596,0.00023552469374775174,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.333333333333334
148,258,2933398,30.58256944020589,0.0010074996029264666,0.03294343311980923,76.66585512906505,29.974000000000004,288.75,3.831528788144015e-05,1.4821615191550253e-05,0.0001411499313527207,0.00019428683442571692,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.666666666666668
149,258,3949187,30.67138957977295,0.0011272157889908334,0.03680108511655577,50.025729133714556,29.787333333333333,288.75,6.703744400027778e-05,3.309189676745185e-05,0.00031597098739425924,0.000416100328162,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
150,397,2562552,30.65494680404663,0.0010066603831746,0.03283847922640617,74.4676248229995,30.171333333333333,288.75,7.247078719468519e-05,2.858490241826296e-05,0.0002705428276164963,0.00037159851722945924,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
151,458,2239271,31.252050399780273,0.0010265805889877668,0.03284852653673753,76.0776621744318,30.224333333333334,288.75,7.397918743432593e-05,2.898314429805185e-05,0.00027598952835908145,0.0003789518600914704,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
152,272,3279363,31.257500966389973,0.0012846000161317,0.04132635863922813,208.50725056657666,30.234333333333336,288.75,6.475436339856091e-05,2.951296833876303e-05,0.0003215974693579785,0.0004158648010953091,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.333333333333334
153,22,893941,30.0647177696228,0.0013571078938010332,0.04513954830565677,77.46809559267128,30.02266666666667,288.75,7.424538737407825e-07,2.7859817997115814e-07,4.0053427417560925e-06,5.026394795468183e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,897.0
154,158,346428,30.11537488301595,0.0013587853646591333,0.0451193378866594,77.03550783987635,30.245,288.75,1.9744619882235897e-06,7.475908584386441e-07,1.0633769896664755e-05,1.3355822743327185e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,338.0
155,214,4723880,30.2508327960968,0.0012481243486138999,0.0413079563782744,77.67521348474382,30.08566666666667,288.75,7.18952511684111e-05,3.2771919247511114e-05,0.0003560653318409519,0.00046073250225688516,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
156,496,443920,30.146865526835125,0.0011196337770135335,0.037141958615616234,77.6784016616221,30.3,288.75,8.060660312868674e-06,3.0454628007024093e-06,3.370970272854217e-05,4.481582584211526e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,83.0
157,314,3594092,31.136250972747803,0.0012798065207636,0.041373928157332,78.47691058913637,30.391333333333336,288.75,8.010452017666759e-05,3.6666430880985186e-05,0.00039791944920786524,0.0005146904002655217,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.333333333333334
158,488,2574591,32.200022061665855,0.0011767124413224665,0.036796330607135073,51.15651241042474,30.019666666666666,288.75,8.268491774509345e-05,4.101890737625238e-05,0.00039158817880475947,0.0005152920039261227,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.666666666666667
159,99,4389883,30.843467712402344,0.0010169443188831001,0.032971937927333134,77.99813407817011,29.877,288.75,2.2383727783277405e-05,8.569034486655848e-06,8.211917215141078e-05,0.00011307193442134738,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,32.333333333333336
160,242,4699306,31.699297189712524,0.0011630473635173334,0.03683851152673583,75.87890935515586,30.352999999999998,288.75,8.109345813602778e-05,3.196438674445555e-05,0.000352870728983824,0.0004659285738643194,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,8.333333333333334
161,67,3080551,30.32265822092692,0.0010013032487762,0.03302160614825463,79.29357134813519,30.082666666666668,288.75,8.307295484950834e-06,3.16336988178875e-06,3.0111695462837083e-05,4.1582360829577916e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,80.0
162,310,1470613,30.643088499704998,0.0010099090614843,0.0329574358084642,77.63104031069382,30.06233333333333,288.75,2.3032917691331352e-05,8.842835391534505e-06,8.448566676819297e-05,0.00011636141985106397,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,31.333333333333332
163,116,935783,30.182349920272827,0.0011202975960181666,0.03712137060070153,75.29724236555883,30.316999999999997,288.75,4.163473135997409e-06,1.5813516240841077e-06,1.734370263039409e-05,2.3088527390476227e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,161.0
164,352,3851454,31.25820302963257,0.0010286761395499665,0.03290883544000623,76.43594036729382,30.423666666666666,288.75,9.566338467879047e-05,3.7674693989671426e-05,0.0003548803074492286,0.00048821838611769994,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
165,477,283307,30.178236961364746,0.0011204293145102,0.03712842344929287,75.08608598999056,30.625666666666664,288.75,4.895865896775353e-06,1.879823689224712e-06,2.053514173808202e-05,2.7310831324082823e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,136.33333333333334
166,115,2493545,30.16364820798238,0.0012395464718306332,0.04110995172598683,75.15393102230773,30.291666666666668,288.75,1.1459954409014942e-05,4.392056099360345e-06,5.514962036747758e-05,7.100163087585517e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,58.0
167,365,1967941,30.74600100517273,0.0010146393656244,0.033002113216593666,77.88692777276962,30.32766666666667,288.75,3.6545361030826196e-05,1.4210008448957972e-05,0.00013406911778603633,0.0001848244872658234,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,19.666666666666668
168,201,3984746,31.99808208147685,0.0010547006202497667,0.03296280807258253,77.71089117739209,30.213666666666665,288.75,4.938992690278095e-05,1.9317048070344443e-05,0.0001823742567044127,0.00025108123167754526,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,15.0
169,204,4622131,31.601467212041218,0.0010373648272266002,0.032825186434429,76.36033610703501,30.432333333333332,288.75,6.746593666714333e-05,2.658832233092e-05,0.00025058521848585,0.0003446394774839267,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
170,315,3388992,32.16365917523702,0.0010577142362237335,0.03288540418071013,76.9179645006112,30.418000000000003,288.75,7.645176433008148e-05,3.0091331689662963e-05,0.00028390143562429627,0.00039044453164405185,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
171,143,2610628,30.51600472132365,0.0010077222236094666,0.0330230257913727,77.66989479949306,30.367,288.75,1.9078636750979837e-05,7.3759615543106945e-06,6.96159071149511e-05,9.607050542024451e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,38.0
172,408,4381719,35.565848429997764,0.0011707221514920666,0.0329172073209316,77.21213423126193,30.098333333333333,288.75,0.00012701671897439446,4.966555754697778e-05,0.0004715581174387889,0.0006482403939601834,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
173,225,3810638,31.866091807683308,0.0010501961915691668,0.03295697101991517,77.94119223540037,30.301333333333332,288.75,5.308815060305849e-05,2.0724571157523028e-05,0.00019603796508162847,0.0002698506868422147,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,14.0
174,95,3600594,30.40611918767293,0.0010027796353988,0.03298019695227267,77.45324976474465,30.401333333333337,288.75,1.7536826065458742e-05,6.818037109566964e-06,6.419305842175233e-05,8.854792159678069e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,41.0
175,259,1290269,30.468001127243042,0.0010057197230165665,0.03300884670684597,77.17876242960949,30.439999999999998,288.75,1.675640227100109e-05,6.551837183927161e-06,6.14804612721979e-05,8.478870072713058e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,43.0
176,204,4178333,31.416716416676838,0.0010357846252190333,0.032969451102990065,78.22114663749545,30.419999999999998,288.75,4.3172138256955614e-05,1.6800789092820605e-05,0.00015902175166126304,0.00021899467901104558,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.0
177,159,1842352,30.43242605527242,0.0010071252726096,0.033093858100645863,78.7766422709027,30.362000000000005,288.75,1.1518167865330928e-05,4.394670605433723e-06,4.1449343319128574e-05,5.736218178989609e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,58.333333333333336
178,339,2549044,30.497070789337158,0.0010069747310151999,0.033020816811127764,77.58510881692094,30.468333333333334,288.75,4.332156457570255e-05,1.6891679971886924e-05,0.00015926224005500972,0.00021947548460260748,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,16.333333333333332
179,203,4331112,31.82599441210429,0.0010474881499302668,0.0329145140149426,77.07573644693291,30.426666666666666,288.75,5.344164552308389e-05,2.112587131907161e-05,0.00019862204061614,0.00027318955745830035,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,13.666666666666666
180,209,4816772,32.37473726272583,0.0010635874615725668,0.03285249652846717,75.59019889599627,30.327333333333332,288.75,7.126261898946851e-05,2.8110919766582596e-05,0.00026628092415538555,0.0003656544629114433,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.666666666666666
181,372,4133363,30.891881783803303,0.0011371298342869333,0.0368517231122626,74.19341247759007,30.24766666666667,288.75,0.00010982244116034445,4.327249076613889e-05,0.0004765450649101388,0.0006296399968366333,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
182,476,3092715,33.229098876317344,0.0012279509502814666,0.0373519087037483,81.15874217299802,30.246,288.75,0.0001061183447601254,4.901334927247937e-05,0.00046461414767911586,0.0006197458417117357,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.666666666666667
183,434,304368,30.21840763092041,0.0010013476548873333,0.03313700951800303,76.61665304479357,30.538333333333338,288.75,4.794465652962325e-06,1.8218036443629925e-06,1.714689762860618e-05,2.3763166925932454e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,140.0
184,111,1653399,30.17895754178365,0.0011183617755535667,0.03707294103868924,75.296923244965,30.178333333333338,288.75,7.301698408508425e-06,2.7728869481604397e-06,3.075494899963663e-05,4.082953435630659e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,91.0
185,378,4904504,31.896511713663738,0.0013045166464667331,0.0413021570458894,78.42280406322027,30.15433333333333,288.75,0.00012795506011087,5.887268387479667e-05,0.0006375500091772256,0.0008243777531629111,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.333333333333333
186,227,397807,30.085061470667522,0.0012371912477379668,0.041116665932217404,75.00248505180376,29.78933333333333,288.75,3.3192802520118653e-06,1.2383760881612634e-06,1.589184121067795e-05,2.0449497550851414e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,201.0
187,95,3824454,30.46701939900716,0.0011258242481023667,0.0369992659344044,76.71325550015906,30.142666666666667,288.75,1.8576183326337922e-05,7.137178226084477e-06,7.67213107686525e-05,0.00010243467232107829,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,38.666666666666664
188,162,1446773,30.329029719034832,0.0010031135135372667,0.03307434271770667,77.93399287231001,30.359333333333336,288.75,9.255581619447388e-06,3.52271561367344e-06,3.3295943722479414e-05,4.607424095560116e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,72.33333333333333
189,249,2586898,30.37891999880473,0.0011331124520802,0.037297529657194496,209.2986126186532,29.985,288.75,3.947366933989652e-05,1.837440789969524e-05,0.0001745179457000901,0.0002323660229396879,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,18.0
190,345,2681071,30.809535423914596,0.0011464626770616667,0.03728804660808604,50.4919801267372,29.60666666666667,288.75,6.596895941400999e-05,2.9530821025026665e-05,0.0002853848298804567,0.0003808846103195033,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
191,279,4638366,30.403384685516357,0.0012514934784367,0.04122570790630923,47.10805812921006,29.620333333333335,288.75,8.61006659439619e-05,4.746107120597619e-05,0.0004604076403710524,0.000593969377521,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
192,24,3598803,30.152527729670208,0.0012362356132022334,0.04100225741706096,75.10212885851591,29.43433333333333,288.75,3.429235343747022e-06,1.2865781577908193e-06,1.6594219695684693e-05,2.1310033197222705e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,192.66666666666666
193,511,3767259,32.17881512641907,0.0010557892832381,0.0328100203488575,76.03447259497564,29.625333333333334,288.75,0.00013703576279517333,5.337066673899334e-05,0.00051111468889646,0.0007015211184306534,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
194,156,4218458,31.406438906987507,0.0010330825486377334,0.0328951111388204,77.29300466765679,30.156000000000002,288.75,4.101631032016372e-05,1.6087036330209237e-05,0.00015267273471421266,0.0002097760813645904,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,17.666666666666668
195,312,3409510,31.91236933072408,0.0010475972656407333,0.03282725196158063,76.4006100671106,29.983999999999998,288.75,7.524601320087037e-05,2.969341705327778e-05,0.00028177052383988893,0.00038670995409405187,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,9.0
196,391,4587970,30.44511914253235,0.0012709017159644,0.041791940293700036,76.99798217034504,30.429666666666666,288.75,0.0001297678730364267,6.822588540655334e-05,0.0006464592089752266,0.0008444529674182201,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,5.0
197,62,2904934,30.197188059488933,0.0012385487958067667,0.04103263280175517,76.41413694114637,30.136666666666667,288.75,7.229216656081651e-06,2.7326388855447496e-06,3.476755976663675e-05,4.472941530826388e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,92.0
198,308,3199082,32.996533314387,0.0010848028953446666,0.0328765227473269,76.76274036580544,30.015333333333334,288.75,7.050484916308666e-05,2.7712320500506666e-05,0.0002621824633412867,0.0003603996330048867,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,10.0
199,465,2898546,31.891535997390747,0.0010476240633846333,0.032849724209883635,75.87982843663636,30.299666666666667,288.75,9.680941863794285e-05,3.831079063342857e-05,0.0003620910215708857,0.0004972112308422666,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.0
200,279,4588630,31.616841952006023,0.0011722379682146667,0.03728383071201443,76.6571074998469,30.31266666666667,288.75,9.155978432911012e-05,4.229016956815238e-05,0.00040032598377307856,0.0005341759376703594,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,7.333333333333333
201,477,3432516,33.313458840052284,0.0010940531222604333,0.03284119364302053,76.39706988854232,30.102333333333334,288.75,0.00011801695029310556,4.6405415880100005e-05,0.00044136563064875,0.0006057879968219722,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.0
202,456,75381,30.06231625874837,0.0012355050977048334,0.04109682543432757,78.08291214644629,30.159000000000002,288.75,1.0191803124017074e-06,3.870037505595978e-07,4.9357059344549335e-06,6.341889997416444e-06,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,647.6666666666666
203,205,2843504,31.196804602940876,0.0010265549027764333,0.0329067382594338,77.24909858870085,30.261,288.75,3.555378294990625e-05,1.4022932645338075e-05,0.00013224490566903253,0.00018182162126428335,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,20.333333333333332
204,139,3803401,30.733987887700405,0.001012140948483,0.03293308834624673,77.7242204550725,29.998666666666665,288.75,2.7072511280871208e-05,1.045329003499027e-05,9.971535153435486e-05,0.00013724115285022152,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,26.666666666666668
205,43,3608601,30.170556863149006,0.0011170212875119667,0.0370343098949632,75.6454779381195,30.36566666666667,288.75,6.1920507774095676e-06,2.374562437015642e-06,2.6250197028306676e-05,3.481681024273282e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,106.66666666666667
206,496,303869,30.181055148442585,0.0011193969092274001,0.0371025602158348,77.77534717132967,30.242,288.75,5.4092486937257846e-06,2.0528310166743487e-06,2.2700533626913076e-05,3.0162613337314016e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,123.33333333333333
207,100,437712,30.088985919952393,0.0013574146765300999,0.0451133477422069,75.36069149832959,30.179000000000002,288.75,1.584185037027459e-06,6.001240113814304e-07,8.545264034337493e-06,1.072957308274662e-05,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,420.3333333333333
208,306,4895517,31.657565116882324,0.0012968661475854667,0.041330190658105066,45.626263521670076,30.523333333333337,288.75,9.844954720532937e-05,5.650855805356905e-05,0.0005333190467760445,0.000688277152034969,,,,2.0,1.0,9.491,51.299299999999995,770.0,2.0,0.0,6.333333333333333
