batch_size,image_size,kernel_size,in_channels,stride,padding,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes
247,74,6,511,5,3,30.952373027801514,0.0009925050865281667,0.032065541981867535,75.14723635618351,30.304666666666666,288.75,3.5903822262127776e-05,1.4527429806359259e-05,0.0001327553641235,0.0001831866161919889,2.0,1.0,770.0,2.0,511178850.0,18.0
114,149,7,471,1,1,84.613276720047,0.0027244302671033,0.032198562250806466,73.48953150301902,30.179333333333332,288.75,0.0017328660433287334,0.0007194642694244,0.006607375083118633,0.0090597053958718,2.0,1.0,770.0,2.0,27658450575.0,1.0
76,114,9,118,5,0,30.225434223810833,0.0009895087845616668,0.032738163933767966,77.44823234725921,30.58666666666667,288.75,9.269495435213432e-06,3.819785630891542e-06,3.597645923050349e-05,4.906574029661044e-05,2.0,1.0,770.0,2.0,175790736.0,67.0
130,120,11,492,4,1,32.666655699412026,0.0010649263881989334,0.03259915301566207,73.74333961638311,29.44066666666667,288.75,0.00015434985932237167,6.165084045743167e-05,0.0006006831783635634,0.0008166838781433899,2.0,1.0,770.0,2.0,3033750720.0,4.333333333333333
2,103,3,197,5,0,30.036382516225178,0.0009849304943663666,0.032791249405111404,75.27670812302507,29.72866666666667,288.75,9.116150457545748e-08,3.5873943598078634e-08,3.480915339958488e-07,4.751269821694042e-07,2.0,1.0,770.0,2.0,781893.0,6887.0
126,121,3,357,3,0,30.208113431930542,0.0009886662398446667,0.03272849628814597,73.72853117043095,29.750333333333334,288.75,4.5046800316509524e-05,1.7791038257166664e-05,0.00017177683628267384,0.0002346146748563524,2.0,1.0,770.0,2.0,323870400.0,14.0
27,189,11,467,4,1,31.63138771057129,0.0010295356272398335,0.03254792281369117,73.8686906694736,29.522000000000002,288.75,8.09048959391375e-05,3.24261539522875e-05,0.00031421696806532915,0.00042754801795676247,2.0,1.0,770.0,2.0,1614178962.0,8.0
184,167,6,327,5,0,31.784111102422077,0.0010389035936281333,0.0326859688949969,74.27010179676067,29.707000000000004,288.75,9.001466590716845e-05,3.5851495300907736e-05,0.0003449886242859006,0.00047085478549399113,2.0,1.0,770.0,2.0,1179413136.0,7.333333333333333
136,19,8,65,1,1,30.15186087290446,0.0013447615772014334,0.04459966668968753,75.58639125124749,29.906000000000006,288.75,3.05920119962994e-06,1.2390548522085103e-06,1.7855453791033915e-05,2.215370984287319e-05,2.0,1.0,770.0,2.0,55444480.0,201.66666666666666
48,21,4,261,1,0,30.10513734817505,0.0012248011176084,0.04067525578077557,75.01381344719248,29.801333333333332,288.75,2.601624820998076e-06,1.0485068750103385e-06,1.3420719992634559e-05,1.7070851688643392e-05,2.0,1.0,770.0,2.0,32472576.0,238.33333333333334
243,221,3,270,5,0,31.521425088246662,0.0010321509524157332,0.03274449931826493,75.00504124271197,29.820333333333334,288.75,8.978485279838929e-05,3.586967017400714e-05,0.0003422904981300173,0.0004679450211024226,2.0,1.0,770.0,2.0,571594320.0,7.333333333333333
137,147,5,294,4,1,31.000271797180176,0.0010134794126311,0.03269269135680993,74.45130592613738,29.873333333333335,288.75,5.8543891498369706e-05,2.349735183687576e-05,0.0002240534146626727,0.0003060946579979303,2.0,1.0,770.0,2.0,689257275.0,11.0
82,33,4,213,3,2,30.123945713043213,0.001347447160657,0.04473009491554797,74.91959909082871,29.904,288.75,1.7084768820520726e-06,6.824917398370325e-07,9.784661604945081e-06,1.2175630226834638e-05,2.0,1.0,770.0,2.0,20120832.0,367.6666666666667
242,120,7,43,3,0,30.56363081932068,0.0009955394618315,0.03257268604530966,73.78922704163972,29.846,288.75,2.3178476320541973e-05,9.344872575685185e-06,8.99744315678432e-05,0.00012249778046407285,2.0,1.0,770.0,2.0,368143468.0,27.0
94,52,5,21,1,2,30.229288578033447,0.0009845499084819667,0.03256940343106254,73.82211001727522,29.756,288.75,5.121653417031404e-06,2.052826288268595e-06,1.9857999042729752e-05,2.7032478748030306e-05,2.0,1.0,770.0,2.0,66721200.0,121.0
155,10,5,375,5,2,30.0409152507782,0.0009850810147463667,0.032791311745817765,75.24796368834215,29.706333333333333,288.75,1.8358493265708452e-07,7.264436239248982e-08,7.01915094835947e-07,9.581443898855702e-07,2.0,1.0,770.0,2.0,2906250.0,3415.6666666666665
253,117,3,76,1,0,31.878119468688965,0.0010423049442166666,0.0326965590611776,74.77623454850657,29.83866666666667,288.75,0.00013279484980985334,5.281823291010667e-05,0.0005069483420087132,0.0006925614247287066,2.0,1.0,770.0,2.0,1144306350.0,5.0
13,116,9,347,1,2,35.594630082448326,0.0011588282705492668,0.032556291280853834,73.63754386701832,29.477333333333334,288.75,0.00012127523859418333,4.8822742806561114e-05,0.00047155665345488887,0.00064165463485565,2.0,1.0,770.0,2.0,2291732352.0,6.0
234,17,9,408,5,2,30.085765679677326,0.0013428052212416334,0.04463258124233007,74.25686401089973,29.666,288.75,1.7827960355145662e-06,7.179190885881009e-07,1.0380387417348894e-05,1.2881102541451752e-05,2.0,1.0,770.0,2.0,34799544.0,346.3333333333333
96,113,11,24,2,2,30.86702013015747,0.0010047429049103668,0.03255069736965453,73.66683295543083,29.370333333333335,288.75,1.9712971681821874e-05,7.913978359463541e-06,7.668605918944167e-05,0.00010431300923072917,2.0,1.0,770.0,2.0,406467072.0,32.0
44,140,1,339,2,0,30.660852988560993,0.0010015474989153335,0.03266533088992007,75.0147618403472,29.389333333333337,288.75,1.6421633493420513e-05,6.421636376378632e-06,6.247468727436325e-05,8.531795714416495e-05,2.0,1.0,770.0,2.0,36544200.0,39.0
156,137,4,487,3,0,30.974676926930744,0.0010116566719951,0.0326607659705061,74.31702997073572,29.533666666666672,288.75,0.00012903346772668003,5.094140487884e-05,0.0004922222516437266,0.0006721971242492733,2.0,1.0,770.0,2.0,1230746400.0,5.0
193,221,3,379,3,0,37.70820927619934,0.0012329198544373,0.03269632899721047,75.06205029883252,29.517666666666667,288.75,0.00026211192589305557,0.00010286908740557778,0.0010003787369087665,0.0013653597502074441,2.0,1.0,770.0,2.0,1754101633.0,3.0
149,5,5,294,2,0,30.036657492319744,0.0009811224451537,0.032664172136961496,74.2797475280765,29.33666666666667,288.75,4.0882911216428655e-08,1.620258782178707e-08,1.5811954892434598e-07,2.1520504796256608e-07,2.0,1.0,770.0,2.0,547575.0,15146.333333333334
77,194,7,345,1,0,69.39003403981526,0.0022608827268864335,0.0325822107297088,73.65711460111284,29.552666666666667,288.75,0.0014203173019936334,0.0005666147497348334,0.005524306243575233,0.0075112382953038,2.0,1.0,770.0,2.0,23003377320.0,1.0
242,18,11,202,5,0,30.059473832448322,0.0012251598874084,0.04075489869991993,76.22348156718196,29.772666666666666,288.75,6.10324691358199e-07,2.407388385919572e-07,3.099043690576863e-06,3.950107220527116e-06,2.0,1.0,770.0,2.0,11829928.0,1030.6666666666667
223,69,11,199,4,1,31.652727127075195,0.0010316920927568999,0.032594062663439435,75.14791133542,29.702333333333332,288.75,3.4219583891236846e-05,1.3737503145507018e-05,0.00013244020143272982,0.00018039728846947896,2.0,1.0,770.0,2.0,687310976.0,19.0
231,32,10,206,2,3,30.747402826944988,0.0010009542486140333,0.03255410904095046,73.5933417998467,29.665666666666667,288.75,2.618953781889583e-05,1.051619537790139e-05,0.00010185382502774307,0.00013855955822454166,2.0,1.0,770.0,2.0,535342500.0,24.0
9,92,9,372,2,2,30.167436917622883,0.0011030302351265665,0.03656546144276746,74.6393256596702,29.355,288.75,1.3721505960733333e-05,5.490220332794815e-06,6.222276873242593e-05,8.14344950259563e-05,2.0,1.0,770.0,2.0,262509984.0,45.0
106,145,11,439,3,1,43.80725391705831,0.0014297005378026,0.03263616233696614,73.65540111650238,29.794999999999998,288.75,0.00029860278280176663,0.00012079504566465554,0.0011638807294545221,0.0015832785579209887,2.0,1.0,770.0,2.0,5957189612.0,3.0
233,128,6,350,3,0,34.195915857950844,0.0011157516468660667,0.0326282472476964,74.00373304315929,29.608666666666664,288.75,0.0001757336101700917,7.099878753375e-05,0.0006799716279324417,0.0009267040256363167,2.0,1.0,770.0,2.0,2467539900.0,4.0
74,95,8,364,4,0,30.66487916310628,0.0009988691931117333,0.03257370492112733,73.76754958939416,29.764333333333337,288.75,2.4161008823091025e-05,9.724498605038461e-06,9.374919652174487e-05,0.0001276347039498782,2.0,1.0,770.0,2.0,417184768.0,26.0
49,28,8,250,3,3,30.10511573155721,0.0013426959363933,0.04460029178092697,73.85509521060501,29.822666666666667,288.75,1.6902430457372197e-06,6.81150950803612e-07,9.86111534122371e-06,1.2232509337764816e-05,2.0,1.0,770.0,2.0,31752000.0,364.6666666666667
96,75,10,254,4,1,30.21620710690816,0.0009840673606193,0.03256753269564657,73.51449531492321,29.641333333333336,288.75,1.7676588323798097e-05,7.098828162180952e-06,6.86339200701962e-05,9.340933655617618e-05,2.0,1.0,770.0,2.0,352348800.0,35.0
46,145,10,423,3,0,30.38317084312439,0.0009895379251092333,0.03256861666641877,73.70415570841794,29.601333333333333,288.75,0.0001035944813323,4.171910500777222e-05,0.0004026033157137722,0.0005479169020538556,2.0,1.0,770.0,2.0,2058656400.0,6.0
134,129,11,72,4,2,31.31334598859151,0.0010206201595282,0.03259377451823567,73.8158152999137,29.888333333333335,288.75,2.786989206239855e-05,1.1272620156808695e-05,0.00010828203776320145,0.00014742454998241305,2.0,1.0,770.0,2.0,560939544.0,23.0
78,32,5,352,1,2,30.15866430600484,0.0013451505835417998,0.0446024508782046,74.32084578353123,30.028000000000002,288.75,2.807622289866818e-05,1.1426703689584847e-05,0.0001636306559460015,0.00020313358253425757,2.0,1.0,770.0,2.0,351436800.0,22.0
118,64,3,50,4,0,30.067238966623943,0.0012263338981401333,0.04078219765451354,74.81706237052289,29.844666666666665,288.75,7.959845314288583e-07,3.151415302315894e-07,4.0389330943877755e-06,5.1500591560483085e-06,2.0,1.0,770.0,2.0,6796800.0,791.0
251,98,6,466,4,2,32.32895358403524,0.0010550687102905667,0.0326354140198981,74.16203433867493,30.067666666666668,288.75,9.504042031798572e-05,3.842971681662381e-05,0.00036727438602181906,0.000500744523156438,2.0,1.0,770.0,2.0,1315867500.0,7.0
172,62,3,136,5,1,30.095385551452637,0.0012265538057692666,0.04075031420192443,75.73277020533372,29.495666666666665,288.75,2.1351115839413826e-06,8.380983501389307e-07,1.0823008795284104e-05,1.3796218729364756e-05,2.0,1.0,770.0,2.0,17789616.0,295.3333333333333
109,184,7,330,2,2,45.30766797065735,0.0014762636032648,0.0325830553436348,73.01397306477558,29.46466666666667,288.75,0.00046345309312326665,0.00018610227414685,0.0018027097544322,0.002452265121702367,2.0,1.0,770.0,2.0,7297755465.0,2.0
190,179,6,498,2,0,44.66322382291158,0.0015904902697198668,0.035581555038087805,76.41580895555796,29.703666666666667,288.75,0.0009144503230411001,0.0004092577730421,0.0039603127335508,0.005284020829634133,2.0,1.0,770.0,2.0,12891218040.0,1.0
51,189,11,247,3,0,33.58592279752096,0.0010940466707805667,0.03257447619524203,73.61670814281852,29.730666666666664,288.75,0.00013722480300196668,5.538697064152667e-05,0.0005343295358452467,0.0007269413094887601,2.0,1.0,770.0,2.0,2743626600.0,5.0
203,122,4,378,2,2,33.63906248410543,0.0010968932593077667,0.032607751050282734,73.90732396732726,29.227666666666668,288.75,0.00023069286291832223,9.216880298521111e-05,0.0008918595514915444,0.001214721217395111,2.0,1.0,770.0,2.0,2359723968.0,3.0
62,159,9,96,3,1,31.051338354746502,0.0010117714904944667,0.0325838250472363,73.67799546623816,29.888333333333335,288.75,3.338482370101228e-05,1.3589157572201755e-05,0.0001299400754665035,0.00017691405673972283,2.0,1.0,770.0,2.0,626986656.0,19.0
62,204,4,508,1,2,45.89556280771891,0.0014985160702250002,0.03265079199266244,73.18285427357029,29.876333333333335,288.75,0.0009430870185430333,0.0003823460093027333,0.003653025677220667,0.0049784587050665,2.0,1.0,770.0,2.0,10588955200.0,1.0
217,200,2,439,5,0,32.17912522951762,0.0010518931454641999,0.03268844142787167,74.63833391959348,29.42533333333333,288.75,9.55624960398762e-05,3.7906974341776185e-05,0.0003657679028809,0.0004992373732625667,2.0,1.0,770.0,2.0,304841600.0,7.0
173,157,9,202,1,2,85.95108373959859,0.002802071648420333,0.0326007787019774,73.5490888525693,29.936666666666667,288.75,0.0017566095193605332,0.0007098166612472667,0.006842781953679132,0.009309208134287,2.0,1.0,770.0,2.0,33131062017.0,1.0
77,125,4,389,3,0,31.636525233586628,0.0010323961686624,0.03263311299006307,74.86518692143576,29.427000000000003,288.75,4.10747211352125e-05,1.6114490459247914e-05,0.00015717876362614168,0.00021436797522060417,2.0,1.0,770.0,2.0,402807944.0,16.0
194,85,6,104,2,1,31.173955996831257,0.0010146092726977332,0.03254671164776193,73.80760990867198,29.648,288.75,4.2475108047955554e-05,1.7034857700813333e-05,0.00016520969597829334,0.0002247196617270689,2.0,1.0,770.0,2.0,610485408.0,15.0
206,157,3,407,3,0,35.10689377784729,0.0011475907701597665,0.032688474695581234,75.06987964902,29.593333333333334,288.75,0.00014640242399220667,5.734381684607333e-05,0.0005587725433210467,0.00076251878415934,2.0,1.0,770.0,2.0,1020189456.0,5.0
182,56,8,386,3,1,31.246475060780842,0.0010170417913137999,0.03254901581278403,73.62263209949451,29.593333333333334,288.75,3.759631984282352e-05,1.5041262955178432e-05,0.00014611985150213137,0.0001987574343001392,2.0,1.0,770.0,2.0,649690496.0,17.0
132,53,10,392,5,0,30.25864847501119,0.0009853255252408,0.032563426618901666,73.91980310217832,29.44366666666667,288.75,1.0316624699279999e-05,4.133669584755001e-06,4.010815118887778e-05,5.4558445472915e-05,2.0,1.0,770.0,2.0,209563200.0,60.0
233,220,5,145,3,1,36.46393267313639,0.0011896123978982,0.03262438025096373,74.064808085209,29.703999999999997,288.75,0.0001873893392863417,7.4875584115375e-05,0.0007257852409655749,0.0009880501643673,2.0,1.0,770.0,2.0,2250503312.0,4.0
43,167,10,250,4,1,31.97843607266744,0.0010408940277625,0.032549876985325965,73.55560189276473,29.266000000000002,288.75,4.3537318712539995e-05,1.749797802776e-05,0.0001695060161639111,0.00023054131290421777,2.0,1.0,770.0,2.0,860000000.0,15.0
232,66,4,501,4,1,30.928802569707234,0.0011300694670633,0.03664867454433054,76.37671342139079,29.37666666666667,288.75,2.8445490603136037e-05,1.1112453632813372e-05,0.00012661447403727397,0.0001661724182732279,2.0,1.0,770.0,2.0,268728384.0,22.666666666666668
96,88,9,202,5,0,30.24309213956197,0.0011066877709010666,0.03661277495077043,73.44479310672081,29.726,288.75,1.0796026935222314e-05,4.352428935404215e-06,4.9021505987461596e-05,6.416996185808927e-05,2.0,1.0,770.0,2.0,201056256.0,57.333333333333336
99,127,8,430,1,1,55.96667639414469,0.0018257045320297,0.03262128477634933,73.56044868714834,29.78833333333333,288.75,0.0011440343882823,0.0004639081207025,0.004457521052575734,0.006065463561560634,2.0,1.0,770.0,2.0,20275580160.0,1.0
229,90,6,301,5,3,30.10084613164266,0.0013453964844507334,0.04469629223199653,77.2622092281293,30.16033333333333,288.75,3.115413184457833e-05,1.2537091608369999e-05,0.00017979656466179166,0.00022348778811474664,2.0,1.0,770.0,2.0,447900642.0,20.0
131,34,11,114,4,0,30.104307333628338,0.0013426613419342999,0.04460030247623927,75.457061912403,29.763,288.75,1.5844011369900251e-06,6.429163222558224e-07,9.249539656506172e-06,1.1476857115752364e-05,2.0,1.0,770.0,2.0,32526252.0,388.6666666666667
77,76,8,420,2,2,31.445584774017334,0.0010228547085602,0.0325277653080552,73.65671548146565,29.205,288.75,8.03126186134625e-05,3.227328171917083e-05,0.0003121876497339,0.00042477355006654167,2.0,1.0,770.0,2.0,1416750720.0,8.0
247,74,9,496,4,0,30.6806476910909,0.0009990093698460667,0.03256158647144874,73.72126064145404,29.929333333333332,288.75,7.844181102885833e-05,3.1705352749175006e-05,0.00030472383698862084,0.00041487100076666254,2.0,1.0,770.0,2.0,1433941704.0,8.0
108,61,2,317,3,1,30.337324619293213,0.0009915019117694667,0.0326825667217366,74.68568943431741,29.722000000000005,288.75,6.592336816110417e-06,2.6115374031562498e-06,2.510889958228021e-05,3.431277380154757e-05,2.0,1.0,770.0,2.0,30196152.0,96.0
195,10,6,392,3,3,30.080748637517292,0.0013415509738018,0.0445983291285044,75.46472590900665,29.578666666666667,288.75,1.1897392874521599e-06,4.806193017983881e-07,6.950492434749582e-06,8.620851024000257e-06,2.0,1.0,770.0,2.0,22014720.0,517.0
66,209,6,140,4,2,31.224962949752808,0.0010176483060368002,0.0325908447524419,73.86954144809825,29.640666666666664,288.75,3.205198397026833e-05,1.2857105687788332e-05,0.00012413547945105169,0.00016904456910911167,2.0,1.0,770.0,2.0,449729280.0,20.0
103,71,4,343,1,1,30.588124831517536,0.0009967429658268667,0.03258593765375347,73.1808408943195,29.710000000000004,288.75,0.00012532622144607335,5.0471926312573336e-05,0.00048648953717615333,0.0006622876849348134,2.0,1.0,770.0,2.0,1384896800.0,5.0
127,154,6,371,4,0,30.608163992563885,0.0009984395168398,0.0326200459547058,73.7713853685798,29.748000000000005,288.75,8.98511243808381e-05,3.615079623463333e-05,0.0003478659089240714,0.00047386782953955233,2.0,1.0,770.0,2.0,1224665064.0,7.0
55,81,10,229,3,2,30.712249517440796,0.0009992569347223332,0.03253610461593243,73.61784696315173,29.385333333333335,288.75,2.0906090005721107e-05,8.380126840146667e-06,8.137346584763667e-05,0.00011065968269350668,2.0,1.0,770.0,2.0,425711000.0,30.0
210,183,7,457,3,1,55.16448211669922,0.0017984760862565334,0.032602035889294535,73.68116892838357,29.77133333333333,288.75,0.0005643936848479,0.00022678828869208335,0.0021963198308729164,0.002987501804412967,2.0,1.0,770.0,2.0,8464554000.0,2.0
198,140,8,68,5,2,30.549836317698162,0.0009950784716771333,0.032572326781738,73.78981860354344,29.523666666666667,288.75,1.9554535924285418e-05,7.856340673894792e-06,7.589876539487604e-05,0.00010330964199306146,2.0,1.0,770.0,2.0,337784832.0,32.0
228,224,11,102,5,1,34.20854194959005,0.0011141550443033667,0.032569497510861835,73.63323001719766,29.73466666666667,288.75,0.00013992778309028,5.6000589015626664e-05,0.0005443739829129533,0.0007403023550188733,2.0,1.0,770.0,2.0,2723928768.0,5.0
224,55,5,349,4,2,30.501303275426228,0.0011165390425193,0.03665982135583446,75.24800260294221,29.857333333333333,288.75,1.5551405728262664e-05,6.183567892187155e-06,6.96466947590212e-05,9.138166837947512e-05,2.0,1.0,770.0,2.0,191531200.0,40.666666666666664
83,19,9,332,3,0,30.0827321211497,0.0013417166713108333,0.0446008901418034,74.4615805404848,29.827333333333332,288.75,9.372638039577355e-07,3.776367754605734e-07,5.469855989808238e-06,6.7847565692267e-06,2.0,1.0,770.0,2.0,17856288.0,657.0
226,106,9,357,4,3,35.30470816294352,0.0011506833126588001,0.0325929116270953,73.71864407030183,29.91433333333333,288.75,0.00012045940718534446,4.852622928596667e-05,0.00046815905492337775,0.0006371446913947111,2.0,1.0,770.0,2.0,2208911796.0,6.0
198,141,8,414,3,2,32.190059741338096,0.0010483997504939998,0.0325690633036722,73.57798641909324,29.759333333333334,288.75,0.0003291578984186833,0.00013293589710235,0.0012794340292198501,0.0017415278247409167,2.0,1.0,770.0,2.0,5550488064.0,2.0
81,159,2,439,3,1,30.469664176305134,0.0009962897830425334,0.0326977618660127,74.32285511605933,29.780333333333335,288.75,4.890772544381025e-05,1.9475045604669227e-05,0.0001862274469537077,0.00025461021800219226,2.0,1.0,770.0,2.0,207380088.0,13.0
24,73,2,288,3,0,30.07040588061015,0.0013458365811135334,0.04475618609904297,75.42013329019171,29.788666666666668,288.75,1.374362710880053e-06,5.423743531888401e-07,7.838685453887205e-06,9.755422517956317e-06,2.0,1.0,770.0,2.0,7962624.0,458.3333333333333
133,123,8,58,3,2,30.26498246192932,0.0009843781440454667,0.0325253113876321,73.97320125149486,29.651,288.75,2.211664091419643e-05,8.872954849183334e-06,8.580895004172975e-05,0.0001167985458051131,2.0,1.0,770.0,2.0,394956800.0,28.0
176,15,3,282,1,1,30.22934166590373,0.0009873392431134333,0.032661602108924236,73.73170061920878,29.736333333333334,288.75,5.857730570770198e-06,2.3376331091947816e-06,2.239233863677891e-05,3.058770231674544e-05,2.0,1.0,770.0,2.0,50252400.0,107.33333333333333
171,111,4,476,3,2,32.015151818593345,0.0010451992392824334,0.03264720500563497,74.62335221801582,29.664,288.75,9.477055331637617e-05,3.7886286062747616e-05,0.0003634035494592381,0.0004960603888383714,2.0,1.0,770.0,2.0,940286592.0,7.0
69,106,8,175,3,2,31.114248355229694,0.0010135194339273334,0.032574102900880066,73.75264260565469,29.78533333333333,288.75,2.651644760974444e-05,1.0736922952061112e-05,0.00010304555440045556,0.00014029892496226248,2.0,1.0,770.0,2.0,473340000.0,24.0
159,122,8,244,5,2,30.720039923985798,0.0008099224105475334,0.0263841718656007,73.91561759261889,30.040333333333333,288.75,4.204900918238888e-05,1.6975641781188888e-05,0.0001627069043782,0.0002217315553417822,2.0,1.0,770.0,2.0,715087872.0,15.0
179,108,8,44,2,2,31.34269078572591,0.0010205713778961333,0.032561700251457965,73.68075370075253,29.865666666666666,288.75,4.0063091344425004e-05,1.6181069818141665e-05,0.00015566850036071876,0.00021191266152329377,2.0,1.0,770.0,2.0,707957888.0,16.0
195,215,5,405,1,0,169.62525296211243,0.005526130478397667,0.032578474898335964,73.8407675026616,29.615,288.75,0.0034805839202982,0.0013923124656667334,0.013486341083794798,0.0183592374697598,2.0,1.0,770.0,2.0,43950574687.0,1.0
70,170,6,46,5,3,30.179271300633747,0.0011062100667350667,0.036668889921023136,73.93233202320882,29.29366666666667,288.75,4.704026005033671e-06,1.8405427082059873e-06,2.0862724496350047e-05,2.7407293209590702e-05,2.0,1.0,770.0,2.0,71001000.0,134.0
203,179,9,397,4,0,33.35304093360901,0.0010855939608005,0.032548442559393605,73.63410846592284,29.564666666666668,288.75,0.0003410877497218,0.00013631703376801668,0.0013259074437535167,0.0018033122272434,2.0,1.0,770.0,2.0,6035016739.0,2.0
45,205,11,117,2,1,30.12997563680013,0.0012223462345896,0.04058371788778956,71.98586957104187,29.627666666666666,288.75,0.00015398778163919167,6.18674294624e-05,0.0007993825252685083,0.0010152377363701335,2.0,1.0,770.0,2.0,3121937032.0,4.0
17,182,7,177,3,3,30.31028413772583,0.0009865465535749335,0.03254823526156173,73.53974991044973,29.697333333333333,288.75,1.678128272181081e-05,6.743692082103603e-06,6.505781711266487e-05,8.85827919165811e-05,2.0,1.0,770.0,2.0,274313980.0,37.0
114,45,6,266,4,2,30.11126772562663,0.0013444522337803333,0.044649501319254235,74.89394169786308,29.689333333333334,288.75,4.307761337010804e-06,1.7025134056025287e-06,2.479399227034046e-05,3.080426701295403e-05,2.0,1.0,770.0,2.0,66045672.0,145.0
43,220,10,75,1,0,34.75618783632914,0.0011316763328178667,0.0325604258447353,73.53652801818147,29.647000000000002,288.75,0.0003549833647734833,0.00014245843792953333,0.0013824192152668835,0.0018798610179699335,2.0,1.0,770.0,2.0,7179011250.0,2.0
95,202,11,432,5,3,30.24333135286967,0.0009865159328218667,0.032619293310158635,73.36166284480457,29.564666666666668,288.75,0.00020603284954835555,8.315108172653333e-05,0.0008033032590040334,0.0010924871902789556,2.0,1.0,770.0,2.0,3972672000.0,3.0
212,163,11,160,1,3,124.69213191668193,0.004061280045362567,0.032570460492297136,73.46827289591243,29.861333333333334,288.75,0.0025485686933903,0.0010318603033801666,0.0099121957386533,0.013492624735423868,2.0,1.0,770.0,2.0,51880656960.0,1.0
186,109,5,302,4,2,30.569223403930664,0.0009969027802694001,0.0326113235013917,74.45224645841542,29.891333333333336,288.75,4.524454095750476e-05,1.7989788308659523e-05,0.00017333491142425,0.00023656924069042143,2.0,1.0,770.0,2.0,550485600.0,14.0
9,10,1,510,4,0,30.03535270690918,0.0009883814638448668,0.032907270707903065,76.38255184477246,29.862,288.75,5.259500541158764e-09,2.0582890709081377e-09,1.9801316605567026e-08,2.7119106217634472e-08,2.0,1.0,770.0,2.0,20655.0,121083.0
50,5,5,340,2,1,30.036965529123943,0.0009805365379268,0.03264432738954837,73.62239997816648,29.509666666666664,288.75,5.265628316539482e-08,2.1108250733827917e-08,2.0577828415612456e-07,2.795428180553587e-07,2.0,1.0,770.0,2.0,850000.0,11653.333333333334
126,200,3,465,3,1,32.947526931762695,0.0010769748853572665,0.03268766453326853,74.68542918764834,29.847333333333335,288.75,0.000171520260479975,6.825341275579166e-05,0.0006547237398516667,0.0008944974130874666,2.0,1.0,770.0,2.0,1183547295.0,4.0
35,41,5,188,3,1,30.06706476211548,0.0012238796145415335,0.040701336157939395,74.1974189284312,29.954666666666668,288.75,1.0302571432124392e-06,4.143733950528879e-07,5.297307395458984e-06,6.741937933724532e-06,2.0,1.0,770.0,2.0,13900250.0,603.0
249,20,6,494,3,2,30.087650378545124,0.0012215760164012,0.040594139805430966,75.56619319175856,29.853333333333335,288.75,7.073806000674712e-06,2.854687529209962e-06,3.671969130996782e-05,4.664818483985326e-05,2.0,1.0,770.0,2.0,108491292.0,87.0
219,16,7,115,1,0,30.117417017618816,0.0013429098802654668,0.04458917286747103,73.70054726427142,30.182666666666666,288.75,3.6658297547511906e-06,1.490969162747619e-06,2.1399716670728177e-05,2.655651558822738e-05,2.0,1.0,770.0,2.0,61703250.0,168.0
212,32,11,512,3,3,31.311347405115765,0.0010193225145047,0.03255441083044597,73.56789852846153,29.975666666666665,288.75,3.0459012841614288e-05,1.2295496182138096e-05,0.00011850518319341587,0.0001612596922171746,2.0,1.0,770.0,2.0,656691200.0,21.0
256,27,6,344,4,3,30.252217451731365,0.0009870597683895668,0.032627683605558434,73.91834416089627,29.851,288.75,4.767993993922646e-06,1.9213552428541984e-06,1.8343233461850892e-05,2.5032582698628244e-05,2.0,1.0,770.0,2.0,77672448.0,131.0
160,112,9,163,1,1,30.732734123865765,0.0010012249365244667,0.03257848499001497,73.12855639852846,29.923666666666666,288.75,0.0006280656510631666,0.0002563042115347333,0.0024419588301744333,0.003326328692772433,2.0,1.0,770.0,2.0,11867912640.0,1.0
7,86,8,307,3,2,30.181786060333252,0.0012244235529655667,0.0405698562764293,74.72822037803746,29.907333333333337,288.75,2.9253088607821482e-06,1.192942877422749e-06,1.5160669282808215e-05,1.9278921021013583e-05,2.0,1.0,770.0,2.0,53914112.0,211.0
219,160,8,206,1,0,93.05096944173177,0.003032206868424533,0.0325865451966189,73.42244415395088,29.854,288.75,0.0019014166309468665,0.0007755005020808666,0.007396859838482366,0.010073776971510134,2.0,1.0,770.0,2.0,33794356032.0,1.0
12,60,11,56,3,1,30.051833073298138,0.0012212344920789332,0.0406367016162894,73.68241295925797,29.909666666666666,288.75,6.290927144820012e-07,2.567760586750802e-07,3.2751625959920225e-06,4.161031369149207e-06,2.0,1.0,770.0,2.0,13172544.0,975.3333333333334
255,20,8,8,1,1,30.047698736190796,0.0011010488188049332,0.03664012775446677,73.57123513759062,29.872666666666664,288.75,8.08075168801242e-07,3.265792859964405e-07,3.6829211118703437e-06,4.817575566668113e-06,2.0,1.0,770.0,2.0,14688000.0,759.3333333333334
171,121,8,213,5,1,31.124676148096714,0.0010123105867232,0.03252436691675293,73.80024319553742,29.33066666666667,288.75,3.983093562629584e-05,1.5788048582245833e-05,0.00015457839675557918,0.00021019738096412293,2.0,1.0,770.0,2.0,671348736.0,16.0
189,215,7,172,2,3,57.217777967453,0.0018628295425150666,0.03255682863870613,73.71297800133361,29.209666666666664,288.75,0.0005854339694578833,0.00023221991012566665,0.0022767473538302502,0.0030944012334138335,2.0,1.0,770.0,2.0,9289746144.0,2.0
