batch_size,input_size,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,cpu_count,gpu_count,ram_total_size,rep_no,macs,forward_passes,test
444,2608752,31.160660505294803,0.0011428024240884998,0.03675121689073207,75.02799978630037,30.365,288.75,4.647512300017142e-05,1.8697865145683335e-05,0.00020601885430514285,0.0002711918424510072,2.0,1.0,770.0,2.0,1158285888.0,14.0,0.0
442,616552,30.17530067761739,0.0011148526469280332,0.036950096201379366,75.36692356305606,30.224999999999998,288.75,3.6817104421301998e-06,1.4224541211115916e-06,1.573885413452568e-05,2.084301869776785e-05,2.0,1.0,770.0,2.0,272515984.0,177.66666666666666,0.0
210,1779602,30.135262330373127,0.001230412851462,0.0408381496736132,76.72734852113025,29.547666666666668,288.75,8.631862745527936e-06,3.335358800721863e-06,4.5469889863578245e-05,5.743711140983048e-05,2.0,1.0,770.0,2.0,373716420.0,99.33333333333333,0.0
186,2940428,30.58657956123352,0.0011217400638725667,0.03673634430507017,74.4272254779675,29.873333333333335,288.75,1.7823475794148386e-05,7.034862750682924e-06,7.193262600583762e-05,9.679096455066968e-05,2.0,1.0,770.0,2.0,546919608.0,47.666666666666664,0.0
283,2547240,30.408031702041626,0.0009981427657659333,0.032825463400763595,76.70201760840929,29.699,288.75,1.6661814932976036e-05,6.479939013779321e-06,6.246877149282964e-05,8.561052543958758e-05,2.0,1.0,770.0,2.0,720868920.0,51.666666666666664,0.0
118,372851,30.13708217938741,0.0013522764097011,0.04487126994335527,72.43684467184728,29.603333333333335,288.75,5.74823278140775e-07,2.1825402224646138e-07,3.1570742009319055e-06,3.950151501319259e-06,2.0,1.0,770.0,2.0,43996418.0,1137.3333333333333,0.0
231,476929,30.06891441345215,0.0012326375599189,0.04099133066756453,78.20369337037538,29.667666666666666,288.75,1.46111546106063e-06,5.547195696078012e-07,7.1598067626379024e-06,9.175641793306482e-06,2.0,1.0,770.0,2.0,110170599.0,446.6666666666667,0.0
179,3998393,30.217949390411377,0.0011142224449714334,0.036883442090869266,76.3866479268555,29.862,288.75,1.6493559286598624e-05,6.455161032971074e-06,6.796637562269815e-05,9.091509594226992e-05,2.0,1.0,770.0,2.0,715712347.0,51.666666666666664,0.0
308,3753480,31.358327706654865,0.0010206805248999334,0.03254793475708614,74.77664398708494,29.452333333333332,288.75,4.6814837537814285e-05,1.842742819088095e-05,0.00017696953420009523,0.0002422117999287976,2.0,1.0,770.0,2.0,1156071840.0,14.0,0.0
221,4943938,30.383300224939983,0.0013711943168567666,0.045130291027075435,68.9669210237883,29.828999999999997,288.75,4.529415615592619e-05,2.0952386962288095e-05,0.0002591436602175214,0.00032539020333574283,2.0,1.0,770.0,2.0,1092610298.0,14.0,0.0
32,4713413,30.06647761662801,0.0012320312036208667,0.04097389233609937,78.13936366361129,29.654000000000007,288.75,2.0117072377936216e-06,7.639447949940329e-07,9.857455752176645e-06,1.2633107784964714e-05,2.0,1.0,770.0,2.0,150829216.0,324.0,0.0
19,865197,30.034210284550984,0.0009923223046429666,0.03303973396120463,78.22133924128272,29.771,288.75,2.0357498742642736e-07,7.700579157851116e-08,7.484960892117986e-07,1.0290768682167578e-06,2.0,1.0,770.0,2.0,16438743.0,3203.6666666666665,0.0
446,4744447,32.23019830385844,0.0010535575231359002,0.03268851705822706,74.76886521378951,29.555666666666667,288.75,8.41708022787125e-05,3.3031811911225e-05,0.0003203212741555375,0.0004375238883454833,2.0,1.0,770.0,2.0,2116023362.0,8.0,0.0
382,1931648,30.59173846244812,0.0010018046565640332,0.0327485085016361,74.93938163936645,29.724666666666668,288.75,2.3727810701875923e-05,9.325093757167057e-06,8.988375405767624e-05,0.00012293665851672184,2.0,1.0,770.0,2.0,737889536.0,35.666666666666664,0.0
344,2816296,30.883092403411865,0.0011301034196836666,0.036678342233732064,75.83048168715554,29.90366666666667,288.75,3.950585370364718e-05,1.569609387813983e-05,0.00017520207157571016,0.00023040401915750945,2.0,1.0,770.0,2.0,968805824.0,16.333333333333332,0.0
501,1304360,30.22883176803589,0.0012300779702906,0.04072034747861613,50.4040620013454,29.496333333333336,288.75,1.9269998255044183e-05,1.0161129884943075e-05,0.00010402673353184317,0.00013345786167183525,2.0,1.0,770.0,2.0,653484360.0,39.333333333333336,0.0
398,2592213,30.434558471043903,0.0011154366026328,0.03666331134397287,72.90513106085122,29.623666666666665,288.75,4.236302057557111e-05,1.6673380953686664e-05,0.00018801489473492888,0.00024705129626419333,2.0,1.0,770.0,2.0,1031700774.0,15.0,0.0
61,2652719,30.106799443562824,0.0013534592950643334,0.04495528334728066,73.59155351902825,29.93466666666667,288.75,2.1757926529549746e-06,8.359821184677337e-07,1.1977541370669084e-05,1.4989316142092238e-05,2.0,1.0,770.0,2.0,161815859.0,300.0,0.0
164,3425867,30.472701708475753,0.0010009925166062333,0.032849573355146565,76.97535675158134,29.776333333333337,288.75,1.308380845267975e-05,5.091337269237739e-06,4.894215310679616e-05,6.711729882871527e-05,2.0,1.0,770.0,2.0,561842188.0,66.0,0.0
148,2821084,30.279775778452557,0.0011153849130166333,0.0368619787701114,75.76309776925206,29.872333333333334,288.75,9.678579719898106e-06,3.798240164054761e-06,3.973351950520478e-05,5.321033938916008e-05,2.0,1.0,770.0,2.0,417520432.0,89.0,0.0
10,3785962,30.055123408635456,0.0013513277024411665,0.0449616428180768,76.96372300347583,29.444,288.75,4.921423529763337e-07,1.8683596224684408e-07,2.7093719239147424e-06,3.3883502391379703e-06,2.0,1.0,770.0,2.0,37859620.0,1325.0,0.0
367,4918690,30.741800864537556,0.0010065925955087666,0.03274449463829166,74.75801964786083,29.887666666666664,288.75,7.157084485950741e-05,2.8297550851703702e-05,0.0002717050983857926,0.0003715734940970111,2.0,1.0,770.0,2.0,1805159230.0,9.0,0.0
331,2315893,30.626099824905396,0.0010043125291695333,0.03279356965628763,74.72877886830834,30.177999999999997,288.75,2.499543400185344e-05,9.93484363540613e-06,9.459659214822408e-05,0.0001295268697854875,2.0,1.0,770.0,2.0,766560583.0,34.0,0.0
378,435203,30.122127056121826,0.0013543553953539334,0.044962145984384805,75.21768285096569,29.906333333333333,288.75,2.215301307076452e-06,8.51300137265363e-07,1.2187006840169678e-05,1.525360828451172e-05,2.0,1.0,770.0,2.0,164506734.0,295.0,0.0
504,2998957,31.85892407099406,0.0010419889478539667,0.032706694920240434,74.87349058218888,29.736,288.75,6.056289495700606e-05,2.3943661590039393e-05,0.00023019865271117272,0.0003147052092582303,2.0,1.0,770.0,2.0,1511474328.0,11.0,0.0
400,385444,30.123766740163166,0.0013527473321534335,0.0449063163273705,75.83445839999762,29.59166666666667,288.75,2.0783573631345795e-06,7.854144299674929e-07,1.1418790107784621e-05,1.4282561900887013e-05,2.0,1.0,770.0,2.0,154177600.0,314.6666666666667,0.0
331,1473015,30.348914623260498,0.0011181922809252,0.03686679695265547,76.48911675560082,30.10166666666667,288.75,1.1312747402238685e-05,4.462682945421601e-06,4.6451920653090954e-05,6.222735100075332e-05,2.0,1.0,770.0,2.0,487567965.0,76.0,0.0
260,1013433,30.11600661277771,0.0011136277426258333,0.03697788810217387,76.18702742173502,30.16533333333334,288.75,3.5547627702181018e-06,1.3691256136293146e-06,1.5208626449404333e-05,2.0132514833252296e-05,2.0,1.0,770.0,2.0,263492580.0,184.0,0.0
26,1155356,30.039849758148193,0.0011122042491291334,0.0370235268282502,78.3738896376061,29.537000000000003,288.75,3.8653369192772126e-07,1.4633568680135227e-07,1.6512980232643953e-06,2.1841674019935277e-06,2.0,1.0,770.0,2.0,30039256.0,1691.0,0.0
352,3964920,31.93152658144633,0.0010450659177578335,0.03272841190662094,75.38046806926052,29.662333333333336,288.75,5.5817856212886105e-05,2.211736719720278e-05,0.00021139642602453334,0.00028933164943463057,2.0,1.0,770.0,2.0,1395651840.0,12.0,0.0
99,1100878,30.06112273534139,0.0012335115193349,0.04103074556369707,78.07897697440484,30.271666666666665,288.75,1.4455268027098477e-06,5.53426249572685e-07,7.053137052924037e-06,9.052090105206642e-06,2.0,1.0,770.0,2.0,108986922.0,452.6666666666667,0.0
223,885622,30.127671400705974,0.0013541939635844998,0.04494850426860623,75.40769371867839,29.61666666666667,288.75,2.6432701163328435e-06,1.0018194584382211e-06,1.4496887001164592e-05,1.8141976575935923e-05,2.0,1.0,770.0,2.0,197493706.0,248.0,0.0
390,3887914,31.784720102945965,0.0010404032550270666,0.032732531265907396,75.00082698975186,29.762666666666664,288.75,6.061924961488484e-05,2.3953734679112122e-05,0.0002296533083750091,0.00031422629266901215,2.0,1.0,770.0,2.0,1516286460.0,11.0,0.0
238,3150171,30.713246027628582,0.0011254406782855333,0.0367157271563364,50.96986406694334,29.836666666666662,288.75,2.200783525160462e-05,1.1600005705668135e-05,0.00011239481054539406,0.00014600265150267058,2.0,1.0,770.0,2.0,749740698.0,35.0,0.0
319,3823309,31.170389890670776,0.0010191118440135668,0.03269487082397493,74.59742115974898,29.689999999999998,288.75,4.8927809186472705e-05,1.929680734228077e-05,0.00018581138688147217,0.0002540360034102357,2.0,1.0,770.0,2.0,1219635571.0,13.333333333333334,0.0
316,67268,30.041233380635585,0.0011123012389013334,0.037025039309354364,78.2045452116871,29.579666666666668,288.75,2.70394683403604e-07,1.0323078858747123e-07,1.1589761288348362e-06,1.5326016008259529e-06,2.0,1.0,770.0,2.0,21256688.0,2411.0,0.0
146,4165782,30.444278558095295,0.0011181504302915,0.03675165669636633,76.83147600218007,29.520666666666667,288.75,1.979649807408093e-05,7.792775794611292e-06,9.089150480751943e-05,0.00011848077867621516,2.0,1.0,770.0,2.0,608204172.0,43.0,0.0
456,3355230,31.63300395011902,0.0010348348730183333,0.0327141581385813,74.93973197278515,29.682,288.75,6.0156225305072726e-05,2.3824808050460607e-05,0.0002285634767678,0.0003125445101233424,2.0,1.0,770.0,2.0,1529984880.0,11.0,0.0
119,2554078,30.121038754781086,0.0013514185571911334,0.04486637166553986,76.01480982482376,29.743,288.75,7.007806254802998e-06,2.7336017760003795e-06,3.952165738898456e-05,4.926306541978883e-05,2.0,1.0,770.0,2.0,303935282.0,122.66666666666667,0.0
304,4524054,31.279388348261516,0.0010209781499944668,0.03263959444450157,74.67923596429341,30.127333333333336,288.75,5.447362283811944e-05,2.1739238079619444e-05,0.00020644997130665277,0.00028266283222439724,2.0,1.0,770.0,2.0,1375312416.0,12.0,0.0
2,4205765,30.03981939951579,0.0009937426163290667,0.033080846751960435,78.38353056789838,29.909333333333336,288.75,9.805379117131473e-08,3.743908642886634e-08,3.6023110792783913e-07,4.957239855280302e-07,2.0,1.0,770.0,2.0,8411530.0,6660.0,0.0
415,4713785,31.334537108739216,0.0012674049085233334,0.040661688124567136,49.4165981077532,29.906333333333333,288.75,7.265648027919814e-05,3.63599647373676e-05,0.0004006943587972537,0.0005097108038138315,2.0,1.0,770.0,2.0,1956220775.0,8.333333333333334,0.0
22,4414562,30.06310335795084,0.0012316955848287,0.04096628441724597,76.14043963526449,29.554666666666666,288.75,1.3005652116884012e-06,4.927641689680459e-07,6.354469670230355e-06,8.147799050887133e-06,2.0,1.0,770.0,2.0,97120364.0,502.0,0.0
393,2324583,30.872698545455933,0.0011304889896212,0.03669159613746064,73.83659562331458,30.07133333333333,288.75,3.72613298925536e-05,1.483918955804891e-05,0.00016506837980284237,0.00021716889925345263,2.0,1.0,770.0,2.0,913561119.0,17.333333333333332,0.0
112,3463129,30.372230450312298,0.0012382649328611,0.04082927378605283,73.83294181700923,29.782,288.75,9.051575678182052e-06,3.538816669188305e-06,4.0359562119301184e-05,5.294995446667267e-05,2.0,1.0,770.0,2.0,387870448.0,95.0,0.0
114,1802563,30.128374814987183,0.0013538807785541333,0.04493706527547703,75.083211149832,29.768333333333334,288.75,2.7767993433829416e-06,1.0594076017743714e-06,1.5277321770199067e-05,1.9113528715356945e-05,2.0,1.0,770.0,2.0,205492182.0,235.33333333333334,0.0
220,4777733,31.252798000971477,0.0011430102554997,0.0366784318616608,74.851086399123,29.80366666666667,288.75,4.272280231169986e-05,1.6905476625848474e-05,0.0001886953620467718,0.00024832364098432665,2.0,1.0,770.0,2.0,1051101260.0,15.333333333333334,0.0
217,3633602,30.894915262858074,0.0010114860269916,0.03274032457311187,76.05951177520193,29.654,288.75,2.5272664633793254e-05,9.873977790637896e-06,9.557133482188789e-05,0.00013071797724632458,2.0,1.0,770.0,2.0,788491634.0,33.666666666666664,0.0
298,4477160,31.632299343744915,0.0010315219232256334,0.032608301350329966,74.69657235251736,29.709666666666667,288.75,5.3668238956634396e-05,2.1079019967288676e-05,0.00020326109210299273,0.00027800835102692394,2.0,1.0,770.0,2.0,1334193680.0,12.333333333333334,0.0
17,1204681,30.042543570200603,0.0011117379609696333,0.0370046453835343,78.22881729946526,29.508333333333336,288.75,2.579699790047794e-07,9.716026832170674e-08,1.1042415958489574e-06,1.4593718431754963e-06,2.0,1.0,770.0,2.0,20479577.0,2528.3333333333335,0.0
307,1760687,30.314051469167072,0.0011133385446935333,0.0367555545667989,75.92434187206193,29.636,288.75,1.779556136969192e-05,6.969668601550238e-06,8.227649959823557e-05,0.00010704172956948089,2.0,1.0,770.0,2.0,540530909.0,48.333333333333336,0.0
55,1496609,30.060137907663982,0.0012322226788528668,0.04098875439094934,75.99042813388077,29.962666666666667,288.75,1.0891524590042008e-06,4.151381397972207e-07,5.341337653519508e-06,6.8456282523210405e-06,2.0,1.0,770.0,2.0,82313495.0,598.6666666666666,0.0
243,2617611,30.398032824198406,0.0011293386537762334,0.0371629075765252,79.97788641683474,29.493666666666666,288.75,2.0478131988801605e-05,9.788863100679835e-06,9.43785363394343e-05,0.0001246455314289199,2.0,1.0,770.0,2.0,636079473.0,41.666666666666664,0.0
370,4260058,31.891783157984417,0.0010397172032552335,0.0325981263300725,75.17519018414235,29.602,288.75,6.268288665216e-05,2.460200824102212e-05,0.00023678588231404546,0.00032407077720722754,2.0,1.0,770.0,2.0,1576221460.0,10.666666666666666,0.0
271,2286562,30.795049508412678,0.0010088595960512667,0.032761331245893664,75.53535877447608,29.839333333333332,288.75,2.0039686191658886e-05,7.924045607535966e-06,7.590668014056897e-05,0.00010387041193976735,2.0,1.0,770.0,2.0,619658302.0,42.666666666666664,0.0
369,162445,30.044137716293335,0.0009920335799637,0.03301920644212746,78.1017802745265,29.676333333333332,288.75,7.893729449957195e-07,2.999354317130706e-07,2.9040495951137918e-06,3.993357971822703e-06,2.0,1.0,770.0,2.0,59942205.0,825.3333333333334,0.0
477,748580,30.259764273961384,0.0011147607940426,0.036854388958925864,74.6649563335762,30.123333333333335,288.75,8.225385127359367e-06,3.2418736563557864e-06,3.372345326314449e-05,4.519071204686013e-05,2.0,1.0,770.0,2.0,357072660.0,105.33333333333333,0.0
3,3837280,30.03558079401652,0.0009926271497537333,0.033048373003541166,78.22027327325537,29.874,288.75,1.39917156223806e-07,5.33940505099443e-08,5.144326577287761e-07,7.077438644625621e-07,2.0,1.0,770.0,2.0,11511840.0,4660.0,0.0
214,1625764,30.09706727663676,0.0013539679897953665,0.044986704096851494,77.03666056194395,30.102333333333334,288.75,4.681084346135673e-06,1.8011511391337032e-06,2.5724966471834342e-05,3.220720195710396e-05,2.0,1.0,770.0,2.0,347913496.0,139.66666666666666,0.0
134,3364751,30.243667205174763,0.0012336094960379667,0.0408202085585867,74.57351420222116,29.989000000000004,288.75,1.4712042084484954e-05,5.806640082110317e-06,7.122314870098767e-05,9.174183086758524e-05,2.0,1.0,770.0,2.0,450876634.0,58.0,0.0
63,3399708,30.126147429148357,0.0013534700455746333,0.04492673929339227,75.00309574925585,29.604333333333333,288.75,2.8644693794336163e-06,1.0818990869702526e-06,1.574777685895913e-05,1.9694145325363436e-05,2.0,1.0,770.0,2.0,214181604.0,228.33333333333334,0.0
176,834296,30.113624572753906,0.0013536632184951668,0.0449518533045675,75.4524001843994,29.441666666666666,288.75,1.9498863933603908e-06,7.386958712298147e-07,1.070964320387978e-05,1.3398225468470284e-05,2.0,1.0,770.0,2.0,146836096.0,335.6666666666667,0.0
29,3479957,30.08341407775879,0.0013512516727617,0.0449168239823913,75.26189599089919,29.329666666666668,288.75,1.343315077634307e-06,5.059018673302344e-07,7.38791663326902e-06,9.237133578233767e-06,2.0,1.0,770.0,2.0,100918753.0,486.0,0.0
11,1378520,30.03665653864542,0.0009920648577642667,0.033028471437168534,78.3376528341614,29.567333333333334,288.75,1.8832504620846926e-07,7.105411256644363e-08,6.919401168581471e-07,9.513192756330889e-07,2.0,1.0,770.0,2.0,15163720.0,3464.6666666666665,0.0
359,3053324,31.240449905395508,0.0011417802116811331,0.0366754533521373,50.16464767541438,29.735333333333333,288.75,4.110228231654111e-05,2.0614014354142223e-05,0.0001982803738365516,0.00025999667050724177,2.0,1.0,770.0,2.0,1096143316.0,14.666666666666666,0.0
173,1193154,30.109861532847088,0.0012330243754881999,0.040943381066981165,74.64224516642771,29.933333333333337,288.75,2.778261746752781e-06,1.0573411610550224e-06,1.3619072914981739e-05,1.7454675822790108e-05,2.0,1.0,770.0,2.0,206415642.0,235.0,0.0
345,2736268,31.496079683303833,0.0010290962300288,0.03267361909074093,74.99486774675695,29.720666666666663,288.75,3.869941000633921e-05,1.5225735638625491e-05,0.00014718805154651177,0.00020111319719148628,2.0,1.0,770.0,2.0,944012460.0,17.0,0.0
131,4967389,30.269794702529907,0.0012453956191908666,0.04114552195111964,140.511665856332,29.532666666666668,288.75,2.1267199199028283e-05,1.0031554659721369e-05,0.00011554510690333011,0.00014684386076208164,2.0,1.0,770.0,2.0,650727959.0,40.0,0.0
192,383416,30.05785123507182,0.0013513630571022998,0.04495873789855254,78.27203912601031,29.57766666666667,288.75,9.70187734394786e-07,3.690328170825358e-07,5.335160252526862e-06,6.674380804004283e-06,2.0,1.0,770.0,2.0,73615872.0,672.6666666666666,0.0
223,740264,30.108012835184734,0.0013533421348778001,0.0449495925257126,76.15339092875531,29.641333333333336,288.75,2.2101424328522943e-06,8.434541307922356e-07,1.2154110873138284e-05,1.5207707436783265e-05,2.0,1.0,770.0,2.0,165078872.0,295.6666666666667,0.0
318,4951084,31.48898728688558,0.0010282823283466666,0.03265462179450513,74.2593354695432,29.938333333333333,288.75,6.379807239952365e-05,2.5150309041706666e-05,0.0002418315437684406,0.00033077992520968064,2.0,1.0,770.0,2.0,1574444712.0,10.333333333333334,0.0
500,1441465,30.48912564913432,0.001119373322864,0.036770033010879034,76.41014248437375,29.71066666666667,288.75,2.3536219684733285e-05,9.264714736812344e-06,0.00010815241771171833,0.00014095335213326716,2.0,1.0,770.0,2.0,720732500.0,36.333333333333336,0.0
133,4482095,30.229602575302128,0.0012335284734497,0.04081350386808567,74.19058588572211,29.94333333333333,288.75,1.3871004906052835e-05,5.4417644824552496e-06,7.305200174761208e-05,9.236477113612234e-05,2.0,1.0,770.0,2.0,596118635.0,61.666666666666664,0.0
15,1590156,30.04122503598531,0.0009925779558840333,0.033040531106568065,78.15683512236431,29.641666666666666,288.75,3.0582930841888756e-07,1.1683582941844484e-07,1.1245374747829794e-06,1.5472026126203431e-06,2.0,1.0,770.0,2.0,23852340.0,2131.3333333333335,0.0
198,1189445,30.152016321818035,0.0013549498429663,0.044937290130564,73.58625257558873,29.772000000000002,288.75,3.147155724598762e-06,1.2030811512505935e-06,1.7291889349104513e-05,2.1642126224954514e-05,2.0,1.0,770.0,2.0,235510110.0,208.0,0.0
220,3193738,30.408780415852863,0.0009991039278682333,0.03285653580281226,77.75716057916257,30.203666666666667,288.75,1.6102559153811285e-05,6.322453818416645e-06,6.017648699466804e-05,8.260149996689895e-05,2.0,1.0,770.0,2.0,702622360.0,53.333333333333336,0.0
148,2499151,30.212596495946247,0.0012344498307022,0.04085809416527847,77.89935096345754,29.900333333333336,288.75,8.612851240448321e-06,3.3581396340854005e-06,4.535253126402371e-05,5.7323522138558776e-05,2.0,1.0,770.0,2.0,369874348.0,100.66666666666667,0.0
109,387487,30.052515029907227,0.0012321039468009335,0.04099783341041627,78.1995923476127,29.858333333333334,288.75,5.543990070491315e-07,2.1151483342668578e-07,2.7125015321989807e-06,3.478415372674855e-06,2.0,1.0,770.0,2.0,42236083.0,1177.0,0.0
65,3112963,30.091144402821858,0.0013527303721835332,0.044954447758390394,75.5762235378514,29.754666666666665,288.75,2.724100847577857e-06,1.0415440972713746e-06,1.4986822386925128e-05,1.8752467331774637e-05,2.0,1.0,770.0,2.0,202342595.0,239.66666666666666,0.0
320,580909,30.092549006144207,0.0012329935313371333,0.04096770314272714,74.5916894404805,29.709,288.75,2.46864217855608e-06,9.409100949684454e-07,1.204394812374355e-05,1.5453500397268705e-05,2.0,1.0,770.0,2.0,185890880.0,264.6666666666667,0.0
237,198062,30.059994220733643,0.0013523096232294998,0.04498702523744197,78.14654627616419,30.031333333333336,288.75,6.157276955377585e-07,2.3651901493523687e-07,3.39029953595228e-06,4.242546246425275e-06,2.0,1.0,770.0,2.0,46940694.0,1059.0,0.0
387,4634130,31.579664707183838,0.0010340870396945666,0.032745061979752695,74.13444201806612,30.642,288.75,7.084269170290963e-05,2.846915008449e-05,0.0002690226452935559,0.00036833448708096595,2.0,1.0,770.0,2.0,1793408310.0,9.333333333333334,0.0
441,1126659,30.170488198598225,0.0012309843911594333,0.04080842232861117,74.6902395592867,30.092333333333332,288.75,1.6250541675934283e-05,6.463417187502119e-06,8.820557970498025e-05,0.00011091953856841922,2.0,1.0,770.0,2.0,496856619.0,52.333333333333336,0.0
401,3798455,32.41607594490051,0.0010605167458850333,0.032715805643377865,75.18558277074438,30.142333333333337,288.75,6.168470834603939e-05,2.452794960525454e-05,0.00023408838278716972,0.0003203010407384727,2.0,1.0,770.0,2.0,1523180455.0,11.0,0.0
85,500974,30.04793898264567,0.0011134444130070666,0.03705376586865533,78.32854455644713,30.286,288.75,5.557286740335071e-07,2.146842443416963e-07,2.375984952056226e-06,3.1463978704315148e-06,2.0,1.0,770.0,2.0,42582790.0,1175.3333333333333,0.0
285,3878962,30.887145121892292,0.0010120568750707666,0.032766179794016866,73.99147080273035,30.168000000000003,288.75,4.507581473213714e-05,1.8221523688507937e-05,0.0001714204365511724,0.00023471777497181966,2.0,1.0,770.0,2.0,1105504170.0,14.333333333333334,0.0
169,4611824,30.761974732081097,0.0010079096819787334,0.032765619413705434,76.03498919493187,30.266333333333336,288.75,2.5103244719525375e-05,9.955698475379355e-06,9.4887959135955e-05,0.00012994690233086525,2.0,1.0,770.0,2.0,779398256.0,34.0,0.0
82,1312713,30.07977843284607,0.0012346042527112333,0.041039606033541835,76.27926118063351,30.413666666666668,288.75,1.4238546152136321e-06,5.543281642320223e-07,6.973603629728771e-06,8.951786409174498e-06,2.0,1.0,770.0,2.0,107642466.0,458.6666666666667,0.0
420,4312908,30.750483830769856,0.0010073585725455,0.032759933397353364,74.59600601779336,30.389333333333337,288.75,7.143426197245926e-05,2.8680559513181486e-05,0.00027174142530118515,0.00037185624678684074,2.0,1.0,770.0,2.0,1811421360.0,9.0,0.0
404,4682390,32.455929597218834,0.0010625321581319333,0.032737558196337196,74.41459085996412,30.10766666666667,288.75,7.824092863049213e-05,3.150922542528473e-05,0.0002979297603124037,0.0004076799143681921,2.0,1.0,770.0,2.0,1891685560.0,8.666666666666666,0.0
508,4856779,33.525221268335976,0.0010972746048749666,0.03272920676237367,75.26891882174151,29.921999999999997,288.75,0.00010017820217952857,3.996865902785238e-05,0.0003806289360754952,0.0005207757972828904,2.0,1.0,770.0,2.0,2467243732.0,7.0,0.0
185,4197614,30.887926816940308,0.0011339792331711335,0.03682001476286174,76.14736944587487,30.164666666666665,288.75,2.5465248782675004e-05,1.0121116842022221e-05,0.00010280132390558445,0.000138387689530285,2.0,1.0,770.0,2.0,776558590.0,33.333333333333336,0.0
322,2231642,30.271940390268963,0.0011160351524511,0.0368875175702836,74.84539692623895,30.08566666666667,288.75,1.6646684368551473e-05,6.5373942585583205e-06,6.829955837687251e-05,9.148363700398488e-05,2.0,1.0,770.0,2.0,718588724.0,51.666666666666664,0.0
355,1696825,30.180988311767578,0.0012334589695491332,0.04085070682906573,75.9098251695277,30.126,288.75,1.9691070278017687e-05,7.789338052515696e-06,0.00010637472271390957,0.00013385513104444604,2.0,1.0,770.0,2.0,602372875.0,43.0,0.0
224,4866652,31.776108900705974,0.0010394284304043333,0.032710926036535366,75.42718767128332,29.556666666666672,288.75,4.4356130256475555e-05,1.755986940742222e-05,0.00016830070695942888,0.00023021670662333333,2.0,1.0,770.0,2.0,1090130048.0,15.0,0.0
324,2423051,30.6687429745992,0.0011400410022825334,0.03724594199252327,73.20808714584835,30.172,288.75,2.5652173021815467e-05,1.2364872857744701e-05,0.00011785855899166448,0.00015587560487122684,2.0,1.0,770.0,2.0,785068524.0,33.666666666666664,0.0
426,3356644,31.226123253504436,0.0011435548074373333,0.0367581566867849,75.47805347421139,29.851,288.75,5.781514293838333e-05,2.293248859921793e-05,0.00025582618833415633,0.0003365738198717664,2.0,1.0,770.0,2.0,1429930344.0,11.333333333333334,0.0
315,1786364,30.54985245068868,0.0011217590898440668,0.0367711304017867,75.21141363852611,29.787666666666667,288.75,1.845675167553891e-05,7.259688686846973e-06,7.441038285057476e-05,0.0001001268232129639,2.0,1.0,770.0,2.0,562704660.0,46.333333333333336,0.0
36,1588735,30.05276624361674,0.0012327543693219,0.041018142537004636,77.66506945786743,30.066000000000003,288.75,7.483856674281574e-07,2.875565957325907e-07,3.653944540855927e-06,4.689886804016789e-06,2.0,1.0,770.0,2.0,57194460.0,873.3333333333334,0.0
262,2237968,30.505210479100544,0.0009966557656388667,0.032672576164591995,74.89321787987961,29.830000000000002,288.75,1.9086203438117416e-05,7.487814617798437e-06,7.181457758504178e-05,9.83885956409606e-05,2.0,1.0,770.0,2.0,586347616.0,44.666666666666664,0.0
421,1111641,30.1664133866628,0.0012313900655342334,0.04082949240729356,74.91526567834129,30.070333333333338,288.75,1.0870679236035273e-05,4.267700857866381e-06,5.693503877646093e-05,7.207341887036427e-05,2.0,1.0,770.0,2.0,468000861.0,78.66666666666667,0.0
414,1394731,30.3624214331309,0.0009953458799634666,0.0327825436162024,74.23170378051394,29.923333333333336,288.75,1.8961345064928667e-05,7.496206454240454e-06,7.162420431727441e-05,9.80817558364465e-05,2.0,1.0,770.0,2.0,577418634.0,45.0,0.0
122,2695655,30.23548499743144,0.0012349028685513335,0.04087731896058567,75.14380246660414,30.168666666666667,288.75,7.604525619889222e-06,2.9885158502032383e-06,3.377894988532929e-05,4.437199135542315e-05,2.0,1.0,770.0,2.0,328869910.0,113.33333333333333,0.0
462,2530580,31.66927719116211,0.0010367355623909333,0.032736496177532166,75.12115627797347,30.122666666666664,288.75,4.738468287464286e-05,1.9000265964142854e-05,0.00017963677930334763,0.00024602172814214046,2.0,1.0,770.0,2.0,1169127960.0,14.0,0.0
22,4062727,30.068607648213703,0.0013530320780375665,0.04499818019488986,77.0956948462496,30.016000000000002,288.75,1.1984217919721943e-06,4.6184399544556956e-07,6.598295062491862e-06,8.258560849909747e-06,2.0,1.0,770.0,2.0,89379994.0,544.3333333333334,0.0
481,4857322,31.52415879567464,0.001031300921009,0.0327147401655501,74.21824234139869,29.989,288.75,9.42290481477238e-05,3.7354267796238095e-05,0.0003578808136284286,0.0004894641295724048,2.0,1.0,770.0,2.0,2336371882.0,7.0,0.0
302,280510,30.060955047607422,0.0012327305056567667,0.0410061626458088,78.23691280364433,30.238,288.75,1.1245896107794503e-06,4.316879917762273e-07,5.497215504442815e-06,7.053493106998551e-06,2.0,1.0,770.0,2.0,84714020.0,580.3333333333334,0.0
