timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,ram_total_size,tracking_mode,on_cloud
2022-12-17T04:45:07,"module:ReLU,rep_no:2,macs:1394925616,batch_size:287,input_size:4860368,freeText:,forward_passes:12",8c40fbc5-7347-4401-be73-acac846aed48,32.388617277145386,0.0010599620930151,0.0327263767991432,75.31937715932949,30.318,288.75,0.0006767466352857,0.0002712943770036,0.002573427735269,0.0035214687475584,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:45:53,"module:ReLU,rep_no:3,macs:1394925616,batch_size:287,input_size:4860368,freeText:,forward_passes:11",b359478b-8404-4ffe-b767-e620cc61263e,30.816158056259155,0.0010087602266877,0.032734782345226,74.21521154973865,30.401,288.75,0.0006444040955228,0.0002590383350086,0.0024479204488297,0.0033513628793612,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:46:41,"module:ReLU,rep_no:1,macs:1501932736,batch_size:464,input_size:3236924,freeText:,forward_passes:11",fc99e43e-748b-4c72-8c1f-94a6577c5c8a,32.2308464050293,0.0010548806345725,0.0327289150683903,75.49704106197436,29.847,288.75,0.0006767709644718,0.0002684852583668,0.0025593306029836,0.0035045868258223,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:47:30,"module:ReLU,rep_no:2,macs:1501932736,batch_size:464,input_size:3236924,freeText:,forward_passes:11",a4bdd8c0-db41-45db-a8bd-2283daccc007,32.26095104217529,0.0010570391376057,0.0327652813527975,75.38707509238344,30.691,288.75,0.0006783421251732,0.0002699882589611,0.0025634275481104,0.0035117579322448,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:48:17,"module:ReLU,rep_no:3,macs:1501932736,batch_size:464,input_size:3236924,freeText:,forward_passes:11",b2fafe85-9961-4363-b4ed-cc7032714024,31.69094228744507,0.0010378829468036,0.0327501447381951,74.98011680175888,30.258,288.75,0.0006631813586002,0.0002678369633805,0.0025170977803568,0.0034481161023375,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:48:55,"module:ReLU,rep_no:1,macs:438644624,batch_size:176,input_size:2492299,freeText:,forward_passes:108",b161372e-92f3-410e-afe2-7da5af62e3cc,30.067235231399536,0.0013521359015798,0.0449704101881561,73.05884436926934,30.035,288.75,0.0006507084902885,0.0002522322632388,0.0035892050988972,0.0044921458524246,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:49:33,"module:ReLU,rep_no:2,macs:438644624,batch_size:176,input_size:2492299,freeText:,forward_passes:35",a3af005b-2bc1-494c-9c09-ee1c72ad1be6,30.84817361831665,0.0010088372799315,0.0327033066013522,74.89890407950992,29.914,288.75,0.0006441970339683,0.0002574165425986,0.0024500052936375,0.0033516188702045,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:50:11,"module:ReLU,rep_no:3,macs:438644624,batch_size:176,input_size:2492299,freeText:,forward_passes:108",46bbca25-5fb5-4e97-a883-6ffd85f0eb68,30.096652507781982,0.0013540237658707,0.0449891816214669,73.98770583930502,30.441,288.75,0.0006511891073397,0.0002522930032815,0.0035949357161919,0.0044984178268132,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:50:50,"module:ReLU,rep_no:1,macs:619803136,batch_size:272,input_size:2278688,freeText:,forward_passes:25",34b52361-3ccc-44a2-bcd6-9814eb29850c,31.037986516952515,0.0010152704068241,0.0327105756769906,74.7304309229284,29.616,288.75,0.0006496555338906,0.0002598625385989,0.0024634733123083,0.0033729913847979,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:51:29,"module:ReLU,rep_no:2,macs:619803136,batch_size:272,input_size:2278688,freeText:,forward_passes:77",a192f563-b49f-4f12-8a8b-8061e16def36,30.10057234764099,0.0013533698570047,0.044961598782051,75.8706168608702,30.277,288.75,0.0006534577124879,0.0002508171992555,0.0035919704603652,0.0044962453721087,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:52:08,"module:ReLU,rep_no:3,macs:619803136,batch_size:272,input_size:2278688,freeText:,forward_passes:25",a3edc9ef-af0d-4528-94b1-e8caa5913957,31.004749059677124,0.0010151671920362,0.0327423128012511,75.16673858971654,30.343000000000004,288.75,0.0006502381810234,0.0002617408798229,0.0024606694176793,0.0033726484785257,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
2022-12-17T04:53:03,"module:ReLU,rep_no:1,macs:2244352500,batch_size:450,input_size:4987450,freeText:,forward_passes:8",e68b9c7f-6edf-484c-899c-a888883e2fd1,33.7283251285553,0.0011061660319352,0.0327963522564216,75.54158706439469,30.519,288.75,0.0007070050492146,0.0002850118351131,0.002682953321437,0.0036749702057648,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,770.0,machine,N
