,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,image_size,kernel_size,in_channels,out_channels,stride,padding,forward_passes
965,2022-12-15T06:53:02,0bd32b48-829f-4e6d-832e-abd61ebc1ca3,32.44206380844116,0.0010604439345176,0.0326873142466894,75.19851932462439,29.86,288.75,0.0006781599016941,0.0002646084957803,0.002580301152418,0.0035230695498925,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,143240257440,69,68,6,454,32,1,0,9
966,2022-12-15T06:53:41,63db5f67-3629-4e63-a4eb-d6c32e5341ad,32.40188503265381,0.0010591902790531,0.032689156139705,75.2735650326141,29.934,288.75,0.000676929927099,0.0002646685708832,0.0025773060835897,0.003518904581572,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,143240257440,69,68,6,454,32,1,0,9
967,2022-12-15T06:54:19,d1c74dd2-f7f0-4836-b411-7cd2564a6eb5,32.404295206069946,0.0010587213737458,0.0326722543111351,75.26310258985235,29.442,288.75,0.000677175864518,0.0002624726116986,0.0025776982804139,0.0035173467566306,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,143240257440,69,68,6,454,32,1,0,9
968,2022-12-15T06:54:54,1677fff5-5c20-40d3-bfc6-9af7c785d24a,30.550939321517944,0.0009982289670214,0.0326742479671779,76.63099890059895,29.106,288.75,0.0006450584588241,0.0002468714691081,0.0024244453777869,0.0033163753057192,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,22353436350,50,49,2,384,399,2,3,44
969,2022-12-15T06:55:30,f9d36511-ece1-4856-a357-6298f87d2df9,30.523844242095947,0.0009989800120466,0.0327278570852156,76.24560614720619,29.761,288.75,0.0006440492613501,0.0002483651284502,0.0024264560821155,0.0033188704719159,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,22353436350,50,49,2,384,399,2,3,44
970,2022-12-15T06:56:05,735dcf99-b53f-4d46-9cb2-06627a2ed743,30.559338092803955,0.0010004398045215,0.0327376136709292,76.67591869467496,29.371,288.75,0.000646021829317,0.0002488549388509,0.0024288435126344,0.0033237202808024,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,22353436350,50,49,2,384,399,2,3,44
971,2022-12-15T06:56:40,4e0188ef-f6ce-451b-b55d-20e183482ca8,30.032618522644043,0.0009836957610384,0.0327542455312961,75.13878766309745,29.251,288.75,0.0006265162992681,0.0002436035988993,0.002397972331196,0.0032680922293635,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,75226624,16,95,7,3,88,5,3,12666
972,2022-12-15T06:57:14,26ce238f-6298-4fa1-af3d-fb8ed2022c37,30.034884929656982,0.0009829203635167,0.0327259573598761,75.24332269367486,28.538,288.75,0.0006267760711426,0.0002415004975257,0.0023972395891944,0.0032655161578629,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,75226624,16,95,7,3,88,5,3,12889
973,2022-12-15T06:57:49,e981cce0-c83d-4124-86ba-32aa9e87c268,30.03343343734741,0.0009832848457499,0.0327396748627229,75.1611889041937,29.186,288.75,0.0006265784020956,0.0002435563133694,0.0023965923468271,0.0032667270622923,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,75226624,16,95,7,3,88,5,3,12874
974,2022-12-15T07:06:13,5a7941fc-a895-47f8-a98d-6115e3fe9be7,485.9282383918762,0.0158994037023144,0.0327196537392674,74.86804078186128,29.556,288.75,0.0101611011452633,0.0039834991639214,0.0386773389011621,0.0528219392103468,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,20906448549376,227,121,6,457,416,1,0,1
975,2022-12-15T07:14:26,e628c7fe-506a-4454-99c0-270fd5f52708,475.0356199741364,0.0155502577332436,0.0327349299281815,75.06151032235759,29.747,288.75,0.0099405356018665,0.0039194154633416,0.0378020347595214,0.0516619858247297,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,20906448549376,227,121,6,457,416,1,0,1
976,2022-12-15T07:22:39,fd46faad-e9a2-4a7a-9b5f-74e78a417c4a,475.06546092033386,0.0155586656764161,0.0327505721975128,75.14396244726845,30.284,288.75,0.0099460410479375,0.0039347666678626,0.0378091114749511,0.0516899191907512,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,20906448549376,227,121,6,457,416,1,0,1
977,2022-12-15T07:23:17,b5fdd735-5e22-4a5f-aae6-c67a995ae921,31.316941022872925,0.0010276775716886,0.0328153880335274,76.74921123119219,29.991,288.75,0.0006649073788699,0.0002597212436673,0.0024895825790862,0.0034142112016234,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,72948830850,21,131,4,403,266,3,3,13
978,2022-12-15T07:23:53,9ce96e57-9edc-459f-8b5e-a253dc99d6a1,30.73552680015564,0.0010077586972913,0.0327880730284473,76.50758969722763,29.538,288.75,0.0006531711189253,0.0002532076658341,0.0024416567544142,0.0033480355391737,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,72948830850,21,131,4,403,266,3,3,13
979,2022-12-15T07:24:30,67a9f808-4023-4c11-8cef-aac6b73f815f,30.60573530197144,0.0010043424625817,0.0328154985551682,76.34594194678105,29.801,288.75,0.0006511052858838,0.0002536351372818,0.0024319454990327,0.0033366859221983,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,72948830850,21,131,4,403,266,3,3,13
980,2022-12-15T07:25:04,1fb70fd2-c4d8-407a-b3c9-9be891c509bd,30.085270881652832,0.0013472522358511,0.04478112366516,75.7457884938203,29.591,288.75,0.0006353953388714,0.0002467910623892,0.0035937346480786,0.0044759210493393,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,838737900,26,30,2,470,14,1,3,367
981,2022-12-15T07:25:39,ce3a99fc-698b-4802-95c7-f6d8c2874a62,30.07766032218933,0.0013471021057078,0.0447874632294455,76.08859350422095,29.989,288.75,0.0006353148063069,0.0002468270369352,0.0035932804348568,0.004475422278099,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,838737900,26,30,2,470,14,1,3,366
982,2022-12-15T07:26:14,81b2682c-543d-4c50-bf18-28e97ece30b8,30.07752776145935,0.0013465417905177,0.0447690315905276,76.19370982682742,28.924000000000003,288.75,0.0006356784568756,0.0002453945480824,0.0035924877608815,0.0044735607658396,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,838737900,26,30,2,470,14,1,3,367
983,2022-12-15T07:26:49,38d8ddd6-363b-47f2-a468-6881672b9063,30.83376908302307,0.0010080932067006,0.0326944527600979,75.37110198079472,29.981,288.75,0.0006456613495842,0.0002523737952835,0.0024511117212474,0.0033491468661151,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,72014401536,49,61,4,90,249,1,3,17
984,2022-12-15T07:27:25,92e64e40-089e-4875-b960-8ec42faf36b1,30.72290587425232,0.0010054337744602,0.0327258683984995,75.64818277227032,29.806,288.75,0.000644857636719,0.0002529562302241,0.0024424976761142,0.0033403115430573,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,72014401536,49,61,4,90,249,1,3,17
985,2022-12-15T07:28:00,9d9bf4a7-240a-475b-92de-f8efc2667d49,30.76079058647156,0.0010060513656985,0.0327056407367166,75.39318788183314,30.068,288.75,0.0006452127928364,0.0002541865731833,0.0024429639751712,0.003342363341191,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,72014401536,49,61,4,90,249,1,3,17
986,2022-12-15T07:28:41,5521618d-9f76-4917-be52-666f36c23406,34.393566846847534,0.0011250880957042,0.0327121668047456,75.45840931592609,29.681,288.75,0.0007203168101418,0.0002817023324817,0.0027358150623738,0.0037378342049974,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,461481610604,14,183,7,220,386,2,0,3
987,2022-12-15T07:29:21,6d15c588-22b6-4078-a252-7df4f522c8b3,34.154890298843384,0.0011188729619694,0.0327587924358623,75.37576165512951,29.91,288.75,0.000715475967658,0.0002843941348818,0.0027173158176243,0.0037171859201643,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,461481610604,14,183,7,220,386,2,0,3
988,2022-12-15T07:30:01,f661e715-00f2-45fd-a71f-42cb2f1b776d,34.08846163749695,0.0011170205527367,0.0327682887135043,75.42019788229011,29.779,288.75,0.0007133611715218,0.0002841759558486,0.0027134946092963,0.0037110317366668,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,461481610604,14,183,7,220,386,2,0,3
989,2022-12-15T07:30:52,bc7f5aa9-9a40-442d-8e84-43ff6100b460,37.34671425819397,0.0012265225067909,0.0328415104555518,76.52131393477737,29.47,288.75,0.0007934232014047,0.0003080288148741,0.0029733735876778,0.0040748256039567,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,587615172375,97,177,9,370,165,5,1,2
990,2022-12-15T07:31:43,56931cf3-e655-4f11-a4e0-64814d6ca83f,37.450510025024414,0.0012294982782773,0.0328299475082123,76.57354000333817,29.905,288.75,0.0007946888649172,0.0003096580283425,0.0029803649947047,0.0040847118879645,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,587615172375,97,177,9,370,165,5,1,2
991,2022-12-15T07:32:34,169aa0ea-70af-4d6e-8ded-593ad00fb9c2,37.85751867294312,0.0012433417779817,0.0328426643257626,76.61605688482561,30.164000000000005,288.75,0.0008033013848628,0.0003124584991684,0.0030149436973035,0.0041307035813347,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,587615172375,97,177,9,370,165,5,1,2
992,2022-12-15T07:33:09,9302da7b-5363-43cd-a29c-c4e70311b761,30.038209915161133,0.0009864137778188,0.0328386338801418,76.11210359290837,29.545,288.75,0.0006346032226821,0.0002449213115788,0.0023975976511836,0.0032771221854445,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,122388480,128,36,1,82,180,5,1,4070
993,2022-12-15T07:33:44,2d26634c-90d0-4c5d-8f36-29b6672a68c6,30.039413690567017,0.0009868188438168,0.0328508024151872,76.15630350819393,29.627,288.75,0.0006352758968314,0.000246202411538,0.0023969896112879,0.0032784679196574,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,122388480,128,36,1,82,180,5,1,4103
994,2022-12-15T07:34:18,53df94af-1f1b-4048-a071-7f3f5a481ff4,30.040873050689697,0.0009864027551563,0.0328353557998093,76.11616027065348,29.739,288.75,0.0006348339012,0.0002446612605961,0.0023975904035071,0.0032770855653033,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,122388480,128,36,1,82,180,5,1,4076
995,2022-12-15T07:41:49,d12f754e-a4d0-4c3c-931e-77cb80afaab5,430.9054477214813,0.0141019528284544,0.0327263275575232,75.1951076966381,29.477,288.75,0.0090100588594302,0.0035483751774329,0.0342919075859089,0.0468503416227721,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,18448222520000,40,178,9,433,455,1,0,1
996,2022-12-15T07:49:18,4776b4c4-5560-4516-bfce-a602f3aeb73f,430.3054492473602,0.0140859432752779,0.03273475457937,75.38625760138336,29.844,288.75,0.0089974026487496,0.0035561568210057,0.0342435942687094,0.0467971537384648,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,18448222520000,40,178,9,433,455,1,0,1
997,2022-12-15T07:56:49,e5cceab0-b745-48e9-b692-1603a658da54,430.5244774818421,0.0129938574200512,0.0301814602878167,34.30428724450919,30.431000000000004,288.75,0.0053049273903274,0.0035998932038333,0.0342641409342487,0.0431689615284094,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,18448222520000,40,178,9,433,455,1,0,1
998,2022-12-15T07:58:44,71f46602-84a3-4077-8471-1dcbe9332ce0,105.61085081100464,0.0034636989495694,0.0327968094468615,74.998246125613,29.797,288.75,0.0022231803079872,0.000883005031658,0.0084011201406518,0.0115073054802971,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,4353947567886,173,94,9,418,402,2,0,1
999,2022-12-15T08:00:40,a2d4a1dc-6508-4dd1-bad0-f5698c16b4f5,105.7001929283142,0.0034656437547836,0.0327874875037744,74.96042018302843,29.73,288.75,0.0022290360446162,0.0008710295464961,0.0084137010360757,0.0115137666271881,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,4353947567886,173,94,9,418,402,2,0,1
1000,2022-12-15T08:02:36,a0344efc-7e15-4217-80d0-5fe1a0f9d1f1,105.71362042427064,0.0034669980420487,0.0327961338201673,74.93949986204359,30.489,288.75,0.002230229500571,0.0008776954945505,0.008410340925306,0.0115182659204277,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,4353947567886,173,94,9,418,402,2,0,1
1001,2022-12-15T08:03:44,775d1ac7-537f-41ae-85fc-7cb58e8986e6,58.434624433517456,0.0019192029638591,0.0328435920049885,76.19501113222162,30.007,288.75,0.0012367108599234,0.0004850104381495,0.0046543682828545,0.0063760895809275,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,2433712910400,69,128,10,440,501,3,0,1
1002,2022-12-15T08:04:52,bbb070f4-f9d3-467a-a255-d3b1fe3314a1,58.48211288452149,0.001923627766557,0.0328925832477256,76.59321529096545,30.348,288.75,0.001241929831043,0.0004927023014455,0.0046561577896277,0.0063907899221163,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,2433712910400,69,128,10,440,501,3,0,1
1003,2022-12-15T08:05:59,d8bacebf-e2ef-493b-9de3-d04286abb92c,58.453243255615234,0.0019220366781968,0.032881608806406,76.19428874801196,30.427,288.75,0.0012380344218156,0.000490421060924,0.0046570484315355,0.0063855039142751,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,2433712910400,69,128,10,440,501,3,0,1
1004,2022-12-15T08:06:34,c19eee20-3a69-4bd2-b43e-9a9af91d7375,30.035950899124146,0.0009894143008151,0.0329410014065499,76.78092189671673,30.121,288.75,0.0006400232875737,0.0002509753086419,0.0023960921041667,0.0032870907003824,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,147282300,228,8,1,164,435,5,3,3724
1005,2022-12-15T08:07:09,e6863c82-bfe9-4d04-b844-e4b7c832db7b,30.0359435081482,0.0009895484140262,0.0329454746030456,76.88754947448405,29.651,288.75,0.0006406565941915,0.0002497988554087,0.002397080809623,0.0032875362592232,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,147282300,228,8,1,164,435,5,3,3717
1006,2022-12-15T08:07:43,8ee65454-d3f3-4c08-b047-8ceb47d1d9a4,30.05804872512817,0.0013497658143973,0.0449053039583698,75.9505664357779,30.691,288.75,0.0006409984069649,0.0002533055182858,0.0035899678833782,0.0044842718086291,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,147282300,228,8,1,164,435,5,3,3733
1007,2022-12-15T08:08:19,df0aa484-0438-489a-ac26-3e3af4544800,30.2351713180542,0.0009900543263135,0.0327451204393343,74.7926933893551,29.969,288.75,0.0006368809658932,0.0002486748624095,0.0024036612026393,0.0032892170309421,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,3170504160,214,186,1,26,380,5,1,54
1008,2022-12-15T08:08:56,b232cd62-8f49-4dda-8398-b7f21532d853,30.50012230873108,0.000998286120753,0.0327305612301531,75.0826020148975,29.855,288.75,0.0006396148614136,0.0002533258457803,0.0024236244780321,0.0033165651852261,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,3170504160,214,186,1,26,380,5,1,54
1009,2022-12-15T08:09:32,187a6ac3-0de2-434f-b990-d7139263c92c,30.275153875350952,0.0009901770743054,0.0327059303606598,74.39138505427377,29.777,288.75,0.0006357574294388,0.0002512048298761,0.0024026625722646,0.0032896248315796,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,3170504160,214,186,1,26,380,5,1,54
1010,2022-12-15T08:10:11,6f2cded6-7f67-4f7c-b56f-07fff15ecd65,30.524889707565308,0.0010033939268016,0.0328713366834204,76.55662016629162,30.154,288.75,0.0006533007843068,0.0002529741425704,0.0024272597136596,0.003333534640537,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,34408185000,67,144,2,383,134,3,3,24
1011,2022-12-15T08:10:51,822c4d9c-0bed-4cf2-8903-0895a741be7f,30.359610319137573,0.0009972100641587,0.032846602893653,76.02148991103029,29.586,288.75,0.0006487970420927,0.000251644973445,0.0024125482308367,0.0033129902463746,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,34408185000,67,144,2,383,134,3,3,24
1012,2022-12-15T08:11:29,b9d6d6ea-7d42-48b6-8e08-ceed3e1146aa,30.22207546234131,0.0009938718531473,0.0328856254225754,74.60962830411165,29.652,288.75,0.0006460785918624,0.0002510737971621,0.0024047474553187,0.0033018998443434,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,3,34408185000,67,144,2,383,134,3,3,24
1013,2022-12-15T08:12:14,fb3f2a4a-93ba-4221-bb5b-11d0488c0040,33.277130365371704,0.0010905529941013,0.0327718460734877,76.4238961508906,29.516000000000005,288.75,0.0007037620874536,0.0002747049229744,0.0026446326377491,0.0036230996481772,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,1,158534926272,243,160,3,135,191,3,0,5
1014,2022-12-15T08:12:58,53b58d4c-f3ba-462f-81f5-03eb91f4343a,32.797107219696045,0.0010780624759985,0.0328706574264918,76.5370045390691,29.827,288.75,0.0006961145991134,0.0002714223185969,0.0026140659925838,0.0035816029102941,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Conv2d,2,158534926272,243,160,3,135,191,3,0,5
