,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,input_size,forward_passes
22,2022-12-31T10:31:27,da3b5f39-fc6b-416f-8ba8-6ac27feec9f5,30.056713104248047,0.0009715277931255,0.0323231548890886,78.57127058714462,29.625000000000004,288.75,0.0006561227735089,0.0002522926294357,0.002319251683851,0.0032276670867957,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,15,4068795,264
23,2022-12-31T10:32:02,dfea79bf-552c-4898-81c4-ae3aeb9d21e8,30.052478790283203,0.0009694671920563,0.0322591423762967,78.41297396479749,30.382,288.75,0.0006543483320893,0.0002522464606578,0.0023142264433205,0.0032208212360677,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,15,4068795,261
24,2022-12-31T10:32:39,1101d62d-301b-41a7-8027-1bf30501ed6d,30.227898359298703,0.0010464297785453,0.0346180130059703,76.15556667796079,30.048,288.75,0.000661194735622,0.0002537632897585,0.0025615528667966,0.0034765108921772,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,292,1045489,55
25,2022-12-31T10:33:15,fe96f844-654d-41c5-8ce7-b3cb31caafbf,30.300700902938843,0.0009772647001862,0.0322522143404108,75.23890041192882,30.581,288.75,0.0006665942007749,0.0002551040090862,0.0023250283688306,0.0032467265786919,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,292,1045489,57
26,2022-12-31T10:33:51,d9ffbe48-e369-45a7-8950-71d4f288f1bb,30.1038601398468,0.0009734520490418,0.0323364526847946,79.13840819395963,30.090000000000003,288.75,0.0006613881657767,0.000254427540993,0.0023182442568242,0.0032340599635941,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,292,1045489,56
27,2022-12-31T10:34:28,53a5ea10-b914-4972-9fff-c7c7d79dca30,30.078405618667603,0.0009705118724388,0.0322660677145906,78.47356300342892,30.791000000000004,288.75,0.00065617975661,0.0002533971957937,0.0023147149826089,0.0032242919350127,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,174,1853805,51
28,2022-12-31T10:35:05,7826da34-d745-4aed-8013-1ca7016cf243,30.754298448562626,0.000982483255634,0.0319462093169588,75.33188984902306,30.56,288.75,0.0006495987202341,0.0002591930177406,0.0023552722342312,0.0032640639722059,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,174,1853805,28
29,2022-12-31T10:35:42,ae85f085-f9a4-4b2c-afbc-67d071c5386d,30.31335473060608,0.000978018788924,0.0322636276194339,76.02513518370705,30.356,288.75,0.0006635167291462,0.000256684205689,0.0023290309220552,0.0032492318568906,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,3,0,174,1853805,52
30,2022-12-31T10:36:19,78625cc6-8bb9-4c6f-9707-806723350bfb,30.37023997306824,0.0009795866620394,0.0322548212627919,77.67120199839965,30.306000000000004,288.75,0.0006669737035785,0.0002561985688233,0.0023312684652705,0.0032544407376724,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,1,0,343,772337,66
31,2022-12-31T10:36:55,b04f775a-85d6-458a-afd3-b3ddbeaccce2,30.39136385917664,0.0009805188405589,0.0322630746386485,78.19891704103964,30.451000000000004,288.75,0.0006687384130458,0.0002561676419682,0.0023326316212614,0.0032575376762755,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,Softmax,2,0,343,772337,66
