,timestamp,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,module,rep_no,macs,batch_size,image_size,kernel_size,in_channels,stride,padding,forward_passes,architecture,layer_idx
188,2022-12-24T06:28:24,2d1aa491-c5a8-46f0-a83f-9c341d892b3a,30.04211688041687,0.000962982392445,0.032054412020239,74.67504667003523,30.012,288.75,0.0006215479105712,0.0002505235240087,0.0023272056167324,0.0031992770513124,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,3206016,22,22,6,506,5,1,2753,,
189,2022-12-24T06:29:07,3742d18b-5626-41d3-b457-a5dedac00f66,31.399221658706665,0.001003514118252,0.0319598405705636,75.1405635103178,30.090000000000003,288.75,0.0006598909756901,0.0002607716372237,0.0024132713347673,0.0033339339476812,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,122073600,132,170,1,256,2,0,12,,
190,2022-12-24T06:29:51,eba20f44-1ed2-44c2-afc2-0a9bb27dbd75,31.9956579208374,0.0010247831397176,0.0320288191058017,75.4891143269662,30.243,288.75,0.0006715642511398,0.0002670100172807,0.0024660208801428,0.0034045951485634,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,122073600,132,170,1,256,2,0,12,,
191,2022-12-24T06:30:34,fc1dc0ad-e07d-4fcb-88f3-3556609203c7,31.333636045455933,0.0010037832411546,0.0320353258619092,75.41102089193944,29.886,288.75,0.0006594975373198,0.0002591296378462,0.002416200868537,0.0033348280437031,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,122073600,132,170,1,256,2,0,12,,
192,2022-12-24T06:32:03,02228371-6777-4c55-bbe5-48b8ab2037d6,62.27350997924805,0.0019870685680781,0.0319087292291743,73.62573060194251,29.449,288.75,0.0012789224959149,0.0005176237930498,0.0048050104156136,0.0066015567045784,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,21963013632,211,173,8,461,2,1,1,,
193,2022-12-24T06:33:32,c0d7dcc8-0484-4a77-8d44-1a94a3b1bf3f,61.93536639213562,0.0019744856249364,0.0318797762886442,73.65806752791893,30.143,288.75,0.0012703876771426,0.0005170425806111,0.004772322649012,0.0065597529067657,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,21963013632,211,173,8,461,2,1,1,,
194,2022-12-24T06:35:01,2561a70a-8eaf-4287-951c-9592bd108915,62.42139053344727,0.0019947725646484,0.0319565544375309,73.70968222375105,30.405,288.75,0.0012825821916204,0.0005281767438619,0.0048163924420873,0.0066271513775697,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,21963013632,211,173,8,461,2,1,1,,
195,2022-12-24T06:36:07,0e936638-45c1-485e-bc19-5a951f6766f0,39.70804357528687,0.0012702290183856,0.0319892118577246,73.85867384513486,30.357,288.75,0.0008162002779596,0.0003350205663258,0.0030688091171284,0.0042200299614139,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,4621367520,140,222,9,421,5,2,3,,
196,2022-12-24T06:37:13,aaac5aa9-5bb9-4796-9664-1860865706fb,38.5842399597168,0.00123476342509,0.0320017558044212,74.17283695469828,30.328,288.75,0.0007950798455078,0.0003242820161137,0.002982842208445,0.0041022040700666,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,4621367520,140,222,9,421,5,2,3,,
197,2022-12-24T06:38:17,3fd33d68-8f77-4ab9-b820-4f8b562baeac,37.68213224411011,0.0012022620296344,0.0319053609240049,74.17069891974879,30.144000000000005,288.75,0.0007770194555039,0.0003155189908762,0.0029016875656942,0.0039942260120744,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,4621367520,140,222,9,421,5,2,3,,
198,2022-12-24T06:38:54,b0f99e63-22f1-42f2-ab62-df21ecf76952,30.619850397109985,0.0009776585165278,0.0319289122529518,74.5647980411392,30.588,288.75,0.0006332768971766,0.0002573599241203,0.0023573981173336,0.0032480349386306,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,263450880,110,76,8,231,4,0,43,,
199,2022-12-24T06:39:30,7a85554e-f74d-4a3b-828a-599451227c1a,30.45086669921875,0.0009736534935643,0.0319745740960917,74.4143273489997,30.617,288.75,0.0006267801230903,0.0002587399496779,0.0023492091417312,0.0032347292144996,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,263450880,110,76,8,231,4,0,43,,
200,2022-12-24T06:40:06,2c64f9bf-4ca9-4f12-88e1-ac91e30cfe52,30.34618067741394,0.0009695059483859,0.0319482032579986,74.87827128582637,30.718000000000004,288.75,0.0006243513858695,0.0002564613587917,0.0023401372499763,0.0032209499946377,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,263450880,110,76,8,231,4,0,43,,
201,2022-12-24T06:40:41,e56e01f7-fe24-4de3-8593-0204ef956cfa,30.11276769638061,0.0009638479609384,0.0320079499386013,73.98052466675716,30.494,288.75,0.0006189433584876,0.0002540951896262,0.0023291141460339,0.0032021526941477,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,42518432,79,44,11,139,5,1,304,,
202,2022-12-24T06:41:15,c9b28382-8306-4dc3-bc4e-449be487c0bb,30.0584077835083,0.0009614130415874,0.0319848292867647,73.8872112533281,30.508,288.75,0.0006168484995895,0.0002532307273873,0.0023239840341111,0.0031940632610879,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,42518432,79,44,11,139,5,1,303,,
203,2022-12-24T06:41:50,bddb6e49-a666-4636-b717-dca24b63bc1b,30.066048860549927,0.0009611913258061,0.0319693262744386,73.78071543341474,30.833,288.75,0.0006159818869517,0.0002543412252436,0.0023230035516122,0.0031933266638077,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,42518432,79,44,11,139,5,1,303,,
204,2022-12-24T06:42:25,4c4c5537-cf4e-4599-bca9-45b51d1264bb,30.60396099090576,0.0009786298237853,0.0319772275254237,74.14997247896054,30.889,288.75,0.0006296853576367,0.0002599272438069,0.0023616492715974,0.0032512618730411,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,197730000,78,134,5,48,2,0,44,,
205,2022-12-24T06:43:01,32200f03-0c9e-47f6-8e3b-cd120ee3cbea,30.57278227806092,0.0009768453608992,0.0319514708218162,74.0935396550436,30.306000000000004,288.75,0.0006299562681312,0.000258551242549,0.0023568259142339,0.0032453334249143,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,197730000,78,134,5,48,2,0,44,,
206,2022-12-24T06:43:36,a1b4795d-5dd2-49c7-9374-39b91dc8833f,30.53066110610962,0.0009730179240249,0.0318701884850503,74.2182147481393,30.554,288.75,0.0006291690519459,0.0002565780840894,0.002346870551755,0.0032326176877903,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,197730000,78,134,5,48,2,0,44,,
207,2022-12-24T06:44:11,9431960c-0ed0-413c-b7d0-4f48d1a32041,30.062231063842773,0.0009601003808673,0.0319370967120961,74.01354424171892,30.528,288.75,0.0006176205427071,0.0002521399572208,0.0023199417620897,0.0031897022620176,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,100555000,34,46,10,350,3,1,125,,
208,2022-12-24T06:44:46,5c37e599-175d-4521-85ff-90d177750f52,30.07217764854431,0.0009611270857321,0.0319606746463439,73.79197405741232,30.62,288.75,0.0006169348135474,0.0002547434151709,0.0023214350129167,0.0031931132416351,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,100555000,34,46,10,350,3,1,125,,
209,2022-12-24T06:45:20,9b808237-db6a-488f-835a-c383ecd8c9d9,30.06861567497253,0.0009624541863105,0.0320085964952373,73.82920472967143,30.442,288.75,0.0006170562736446,0.000252768513931,0.0023276974260807,0.0031975222136563,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,100555000,34,46,10,350,3,1,125,,
210,2022-12-24T06:46:09,6fa8b15a-d53c-4378-9d94-034c01794319,33.58834266662598,0.0010740877093128,0.0319779906967579,73.31774992755308,29.843,288.75,0.0006884644324377,0.0002822727497643,0.0025976605231563,0.0035683977053584,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,12912328260,104,171,9,445,2,1,1,,
211,2022-12-24T06:46:57,3f792305-4570-42f2-a518-dbc585d93755,33.5736141204834,0.001071143426076,0.03190432290763,72.89609056751682,30.459,288.75,0.0006875497708727,0.0002799679463404,0.0025910983162621,0.0035586160334753,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,12912328260,104,171,9,445,2,1,1,,
212,2022-12-24T06:47:46,964f956b-b5f2-4d2c-9bd4-73890005aaee,33.42501950263977,0.0010664320728451,0.0319052042067141,72.88820475427568,30.552,288.75,0.0006846605416168,0.0002817126413599,0.002576590514183,0.0035429636971598,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,12912328260,104,171,9,445,2,1,1,,
213,2022-12-24T06:48:20,480c493f-18c7-437d-bfda-c63e7ceac5af,30.059281826019287,0.0009622463688689,0.0320116220486675,74.62848943338341,30.282,288.75,0.0006180056905152,0.0002507208149765,0.0023281052847703,0.0031968317902621,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,31830400,203,46,7,25,3,3,340,,
214,2022-12-24T06:48:55,853a4b12-dda7-435a-ada9-441373a53d1d,30.121565103530884,0.0009635876388662,0.0319899592054501,73.97560779374464,30.021,288.75,0.0006189727907333,0.0002510854007694,0.0023312296452621,0.0032012878367649,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,31830400,203,46,7,25,3,3,341,,
215,2022-12-24T06:49:30,f375200c-043c-4fbf-bb01-f9c347bdd1cc,30.111385345458984,0.0009633925288529,0.0319942944437867,73.79818924779019,30.539000000000005,288.75,0.0006178347756563,0.0002536485616126,0.0023291562934716,0.0032006396307406,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,31830400,203,46,7,25,3,3,341,,
216,2022-12-24T06:50:05,a0870f81-829e-41b1-9c49-6ce55c27c785,30.247684001922607,0.0010372838465793,0.0342930006315018,73.9553212449392,30.47,288.75,0.0006215010660893,0.0002534731641474,0.0025711515059073,0.0034461257361441,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,114462720,184,60,8,135,5,2,98,,
217,2022-12-24T06:50:40,cadbd9c6-7d94-474c-8252-9efbea912143,30.286115169525143,0.001039679515664,0.0343285862133338,73.10644659962612,30.511,288.75,0.000621957269232,0.0002557907696474,0.0025763367307682,0.0034540847696478,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,114462720,184,60,8,135,5,2,98,,
218,2022-12-24T06:51:16,d2b1270a-8368-4552-b73d-69ad556b439d,30.24842667579651,0.00103810179098,0.0343191995440425,74.24344383927699,30.587,288.75,0.0006225527508195,0.0002554302057235,0.0025708602028588,0.0034488431594019,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,114462720,184,60,8,135,5,2,98,,
219,2022-12-24T06:51:51,00053a8e-e878-4b2c-8790-21083960ee96,30.80240154266357,0.0009834846963307,0.0319288317493212,73.85264954852562,30.331,288.75,0.0006314584765552,0.0002586895398924,0.0023772430012623,0.00326739101771,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,683107040,5,182,7,176,1,1,15,,
220,2022-12-24T06:52:27,2ed5b544-0dc9-4acd-9abd-68366c999f7a,30.76728081703186,0.0009801622113265,0.031857290774425,73.95676025965935,30.272,288.75,0.0006315050329813,0.0002604030956543,0.0023644447329143,0.00325635286155,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,683107040,5,182,7,176,1,1,15,,
221,2022-12-24T06:53:02,ad3aec89-ef23-4bff-8531-c2482f7ed9da,30.749426126480103,0.0009822182019499,0.0319426514794092,73.73928988140642,30.595,288.75,0.0006315399074537,0.0002600976191136,0.0023715458686153,0.0032631833951827,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,683107040,5,182,7,176,1,1,15,,
222,2022-12-24T06:53:37,eb194f19-f4cd-405a-9180-349e2ee1e2fa,30.35495042800904,0.0009679538291692,0.0318878408800209,73.80028546119847,30.294,288.75,0.0006238909952235,0.0002544309752567,0.0023374714819093,0.0032157934523896,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,344509200,155,75,7,70,2,1,30,,
223,2022-12-24T06:54:12,c266db18-6807-48bd-9c12-0235ff7fb4ea,30.2633752822876,0.0010369816628687,0.03426523489849,72.33998323121541,30.393,288.75,0.0006204391919065,0.0002562684709031,0.002568414140741,0.0034451218035506,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,344509200,155,75,7,70,2,1,30,,
224,2022-12-24T06:54:48,3cf32ecc-a7ac-4c63-812a-29302e61fe0a,30.262709379196167,0.0010398611233581,0.0343611376737123,74.27679992650782,30.877,288.75,0.000620396992706,0.0002560551967934,0.0025782359279692,0.0034546881174687,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,344509200,155,75,7,70,2,1,30,,
225,2022-12-24T06:55:42,4b851869-1ef7-49b9-8f15-0a29533418ce,44.0776789188385,0.0014085608510359,0.03195632995171,74.10143003491959,30.194,288.75,0.0009059690847747,0.000370221270844,0.0034034138006468,0.0046796041562655,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,9003750000,245,143,10,150,2,3,2,,
226,2022-12-24T06:56:36,a97f20bf-2df9-42f7-a68f-7bf47d20bde2,44.23237538337708,0.0014119956594228,0.0319222209339792,73.67733751811346,30.683000000000003,288.75,0.0009065079735391,0.0003716900462208,0.0034128174600501,0.0046910154798101,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,9003750000,245,143,10,150,2,3,2,,
227,2022-12-24T06:57:31,a41d4853-81bd-4a4b-b01f-0b01de73972a,44.158695936203,0.0014099466765763,0.0319290832005844,73.78789539497949,30.304,288.75,0.000907288662497,0.0003707600235754,0.0034061595417559,0.0046842082278283,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,9003750000,245,143,10,150,2,3,2,,
228,2022-12-24T06:58:08,829ed69b-ce53-44b2-a087-3ca5004d9a49,30.79819941520691,0.0009847105590085,0.0319729912042301,74.98176029045028,29.816,288.75,0.0006387728149067,0.0002580526958345,0.0023746381404499,0.0032714636511911,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,268800000,80,123,5,168,3,0,32,,
229,2022-12-24T06:58:44,d314d6ef-e430-4287-9b8d-a949c46aa36b,30.629313707351685,0.0009796082099293,0.031982701907362,74.77221533616097,29.771,288.75,0.0006376287301025,0.0002563002866564,0.0023605833085874,0.0032545123253465,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,268800000,80,123,5,168,3,0,32,,
230,2022-12-24T06:59:21,f7addab1-6bea-4b65-865b-e5047cceae61,30.73359680175781,0.000981175713785,0.0319251833787632,74.82524138615071,30.749,288.75,0.0006394145140311,0.0002573917323455,0.0023629137329757,0.0032597199793524,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,268800000,80,123,5,168,3,0,32,,
231,2022-12-24T06:59:56,f1280590-1bb0-4ab2-a38c-ccc758885cea,30.0523841381073,0.0009594030669859,0.031924357900423,74.14384820903398,30.449000000000005,288.75,0.0006173932039141,0.0002527080689711,0.002317284331719,0.0031873856046044,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,95318208,18,111,8,227,4,2,118,,
232,2022-12-24T07:00:31,4be86cbd-7a47-4251-8fe5-d3d79987f876,30.06043028831482,0.0009622915861923,0.0320119032549698,74.017429788138,30.515,288.75,0.0006183980611069,0.0002537916019923,0.0023247923508286,0.0031969820139279,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,95318208,18,111,8,227,4,2,118,,
233,2022-12-24T07:01:06,27d39474-da10-4ae8-badb-29a3116e43f7,30.049009799957275,0.0009614284711857,0.0319953461889824,74.13356425743504,29.988,288.75,0.0006183646108024,0.0002528536215839,0.0023228962898254,0.0031941145222118,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,95318208,18,111,8,227,4,2,118,,
234,2022-12-24T07:01:41,f0f74bbe-1d85-4cb5-96d6-df68f6f3e642,30.355940341949463,0.0009711305185552,0.0319914490414652,74.16146430700479,30.083,288.75,0.000627932787068,0.0002540186266318,0.002344395824025,0.003226347237725,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,208973362,227,46,5,167,2,0,41,,
235,2022-12-24T07:02:17,314ad162-da9d-4af9-8ae4-135198c64dde,30.29131364822388,0.001040056238673,0.0343351315413841,73.84956529006999,29.882,288.75,0.0006250344697493,0.0002506812164762,0.002579620654881,0.0034553363411066,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,2,208973362,227,46,5,167,2,0,41,,
236,2022-12-24T07:02:52,90e9f03f-b021-4e05-921e-0611392f6cd4,30.247159957885746,0.0010385317074665,0.0343348502442057,73.13937985462933,30.172,288.75,0.000623603740827,0.0002525026648449,0.0025741650477051,0.0034502714533772,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,3,208973362,227,46,5,167,2,0,41,,
237,2022-12-24T07:05:56,161c5068-2062-49d2-bf00-b2a9d88dcb00,168.4171848297119,0.0048989427112107,0.0290881403590974,34.973624635345395,29.972,288.75,0.0018810586842901,0.0014125375204331,0.0129819609753787,0.016275557180102,Germany,DEU,,,,Linux-5.4.0-94-generic-x86_64-with-glibc2.31,3.10.8,2,Intel(R) Xeon(R) Gold 5120 CPU @ 2.20GHz,1,1 x NVIDIA GeForce RTX 2080 Ti,9.491,51.2993,770.0,machine,N,MaxPool2d,1,69082767600,254,208,10,132,1,2,1,,
